census_id,fnlwgt,capital-gain,capital-loss,income
18990,507086,0,0,0
18991,195868,20051,0,1
18992,276851,0,1762,0
18993,39901,0,0,0
18994,33124,0,0,0
18995,419732,0,0,0
18996,171095,0,0,0
18997,199278,0,0,0
18998,235205,0,0,0
18999,168232,0,0,1
19000,145964,0,0,1
19001,72338,0,0,0
19002,153870,0,0,1
19003,323798,15024,0,1
19004,198830,0,0,0
19005,267040,0,0,0
19006,167187,0,0,1
19007,230684,5178,0,1
19009,181661,0,0,0
19010,186144,0,0,0
19011,178517,0,0,0
19012,131417,1797,0,0
19013,57233,0,0,0
19014,379798,0,0,0
19015,122175,0,0,1
19016,107302,0,0,0
19017,127651,0,1741,0
19018,102884,0,0,0
19019,241753,0,0,0
19020,173611,0,0,0
19021,232666,0,0,0
19022,352207,0,0,0
19023,241998,0,0,1
19024,279129,0,0,1
19025,177057,0,0,0
19026,155659,7688,0,1
19027,251603,0,0,0
19028,19914,0,0,1
19029,115023,0,0,1
19030,101709,0,0,1
19031,313702,0,0,0
19032,250068,0,0,1
19033,227359,0,0,0
19034,196827,0,0,0
19035,118550,0,0,0
19036,285004,0,0,0
19037,280169,0,0,1
19038,144608,0,0,1
19039,76860,0,0,0
19040,167280,0,0,0
19041,334783,0,0,0
19042,141580,0,0,1
19043,226443,0,0,0
19044,366065,0,0,0
19045,225724,0,0,0
19046,132204,0,0,0
19047,258276,3137,0,0
19048,197711,0,0,0
19049,30619,0,0,0
19050,335015,0,0,0
19051,61272,0,0,0
19052,106544,0,0,0
19053,144169,0,0,0
19054,40295,0,0,0
19055,266091,2907,0,0
19056,143030,0,0,0
19057,192397,0,0,0
19058,114351,0,0,0
19059,63466,0,0,0
19060,132304,0,0,0
19061,128162,0,0,0
19062,125938,0,0,0
19063,170174,0,0,1
19064,203451,0,0,0
19065,109917,0,0,0
19066,114937,0,0,0
19067,231196,0,0,0
19068,238474,0,0,0
19069,314149,0,0,1
19070,31728,0,0,1
19071,360131,0,0,0
19072,141308,0,0,0
19073,83411,0,0,1
19074,119835,0,0,0
19075,296537,0,0,0
19076,193047,0,0,1
19077,39630,0,0,0
19078,213975,0,0,0
19079,259803,0,0,1
19080,55465,0,0,0
19081,181307,99999,0,1
19082,211301,0,0,0
19083,200450,0,0,0
19084,176731,0,0,0
19085,140985,99999,0,1
19086,125784,0,0,0
19087,152176,0,0,0
19088,111423,0,0,0
19089,130126,15024,0,1
19090,30111,0,0,0
19091,214989,0,1602,0
19092,272800,0,0,0
19093,195881,0,0,0
19094,170924,0,0,0
19095,131473,0,0,0
19096,149466,0,0,0
19097,190418,0,0,0
19098,167889,0,0,0
19099,177989,0,0,0
19100,186035,0,0,0
19101,195805,0,0,0
19102,54800,0,0,0
19103,100605,0,0,0
19104,253190,0,0,0
19105,203301,0,0,0
19106,175696,0,0,1
19107,278304,0,0,0
19108,93193,0,0,0
19109,158688,0,0,0
19110,327612,0,0,0
19111,210844,0,0,0
19112,147340,0,0,0
19113,130436,0,0,0
19114,206600,0,0,0
19115,284680,0,0,0
19116,127738,0,0,0
19117,213412,0,0,1
19118,287927,0,0,0
19119,249332,0,0,0
19120,290403,0,0,0
19121,54772,3103,0,1
19122,56651,7688,0,1
19123,178470,0,0,0
19124,62865,0,0,0
19125,107196,0,0,0
19126,86860,0,0,0
19127,130684,0,0,0
19128,164682,0,0,0
19129,198316,0,0,0
19130,261816,0,0,0
19131,280309,5178,0,1
19132,97176,0,0,0
19133,95835,0,0,0
19134,323016,99999,0,1
19135,280670,0,0,0
19136,136306,0,0,0
19137,65171,0,0,0
19138,25864,0,0,0
19139,149531,0,0,0
19140,33887,0,0,0
19141,172822,0,2824,1
19142,106748,0,0,0
19143,131826,0,0,0
19144,216691,10520,0,1
19145,133328,0,0,0
19146,164737,0,0,0
19147,99064,0,0,0
19148,59460,0,0,0
19149,208725,0,0,0
19150,138513,0,0,0
19151,121055,0,0,0
19152,149784,0,0,0
19153,114495,0,0,0
19154,133278,0,0,0
19155,212276,0,0,1
19156,440129,0,0,0
19157,98012,7688,0,1
19158,145284,0,0,0
19159,177147,0,0,0
19160,141537,0,0,0
19161,48093,0,0,0
19162,314819,0,0,0
19163,123572,0,0,0
19164,170800,0,0,0
19165,332401,0,0,0
19166,193038,0,0,0
19167,351161,0,1848,1
19168,106910,0,0,0
19169,163726,0,0,0
19170,609935,0,0,0
19171,314627,0,0,0
19172,115945,0,0,0
19173,272248,0,0,0
19174,167878,0,0,0
19175,176972,0,0,0
19176,31095,0,0,0
19177,130834,0,0,0
19178,207415,0,0,0
19179,264457,0,0,0
19180,340588,0,0,0
19181,42435,0,0,0
19182,107411,0,0,0
19183,290640,0,0,1
19184,106179,0,0,0
19185,247679,0,0,0
19186,171598,0,0,0
19187,234460,0,0,0
19188,196674,0,0,1
19189,182540,0,0,0
19190,172694,0,0,0
19191,29571,0,0,0
19192,130438,0,0,0
19193,213421,0,0,0
19194,189956,15024,0,1
19195,133144,0,0,0
19196,24050,0,0,0
19197,276967,0,0,0
19198,184857,0,0,0
19199,145160,0,0,1
19200,192251,0,0,0
19201,190650,0,0,0
19202,255927,0,0,0
19203,99086,0,0,1
19204,216811,0,0,0
19205,110563,0,0,1
19206,120471,0,0,0
19208,298786,0,0,0
19209,297884,0,0,1
19210,253612,1055,0,0
19211,207438,0,0,0
19212,148522,0,1721,0
19213,139660,0,0,0
19214,165474,0,0,0
19215,120277,0,0,1
19216,67929,0,0,0
19217,229418,0,0,0
19218,41356,0,0,0
19219,185127,0,0,0
19220,109133,0,1977,1
19221,148315,0,0,0
19222,145692,0,1974,0
19223,210424,914,0,0
19224,198526,0,0,0
19225,521400,0,0,0
19226,100882,0,0,1
19227,124818,0,0,0
19228,190836,3411,0,0
19229,71367,0,0,0
19230,303032,0,0,0
19231,98989,0,0,0
19232,390781,0,0,0
19233,54782,0,0,0
19234,202683,0,0,0
19235,213081,0,0,0
19236,89718,0,0,0
19237,225106,0,1602,0
19238,253262,0,0,0
19239,78181,0,0,0
19240,158206,0,0,0
19241,337720,0,0,0
19242,391257,0,0,0
19243,134756,0,0,0
19244,183404,0,0,0
19245,192793,0,0,0
19246,203943,0,0,0
19247,89400,0,0,0
19248,237868,0,0,1
19249,139187,0,0,0
19250,126701,0,0,1
19251,172175,0,0,1
19252,164210,0,0,0
19253,608184,0,0,1
19254,198797,0,0,0
19255,425804,0,0,1
19256,117618,0,0,0
19257,119164,0,0,0
19258,92036,0,0,0
19259,77146,0,0,0
19260,191803,0,0,0
19261,54932,0,0,0
19262,251694,0,0,0
19263,268145,0,0,0
19264,104842,0,0,0
19265,227332,0,0,1
19266,212512,3464,0,0
19267,133436,0,0,0
19268,309055,0,0,0
19269,59202,0,0,0
19270,32709,3325,0,0
19271,73559,9386,0,1
19272,117963,0,0,0
19273,169121,0,0,1
19274,308889,0,0,0
19275,144940,0,0,0
19276,102041,0,0,0
19277,335998,0,0,0
19278,29557,0,0,0
19279,210313,0,0,0
19280,190784,0,0,0
19281,107597,14084,0,1
19282,97168,0,0,1
19283,155930,7688,0,1
19284,181033,0,0,0
19285,344572,0,0,0
19286,170165,0,0,0
19287,178835,0,0,0
19288,118230,0,0,0
19289,149640,0,0,0
19290,30271,0,0,0
19291,154165,0,0,0
19292,341797,0,0,1
19293,145246,0,0,1
19294,280093,0,0,0
19295,373469,0,0,1
19296,199172,0,0,0
19297,177199,0,0,0
19298,258932,0,0,0
19299,139960,10605,0,1
19300,258037,0,0,0
19301,116677,0,0,0
19302,59496,0,0,0
19303,34218,0,0,0
19304,200246,0,0,0
19305,316246,0,0,0
19306,239161,0,0,0
19307,173411,0,0,0
19308,259226,0,0,0
19309,195516,0,0,0
19310,200598,0,1740,0
19311,160369,0,0,1
19312,415913,0,0,0
19313,147253,0,0,0
19314,199674,0,0,0
19315,198493,0,0,1
19316,377121,0,0,0
19317,400635,0,0,0
19318,513660,0,0,0
19319,175069,0,0,0
19320,82552,594,0,0
19321,78388,0,0,0
19322,171705,0,0,0
19323,315640,0,0,0
19324,266860,15024,0,1
19325,192829,0,0,0
19326,237317,4934,0,1
19327,110426,7688,0,1
19328,327606,0,0,0
19329,34845,0,0,0
19330,58582,0,0,0
19331,155659,0,0,0
19332,210029,0,0,0
19333,381618,0,0,0
19334,298449,0,2415,1
19335,226789,0,0,0
19336,210736,3103,0,1
19337,111163,0,0,0
19338,76860,0,0,0
19339,92112,0,0,0
19340,136787,0,0,0
19341,29810,0,0,0
19342,360884,7298,0,1
19343,266022,0,0,0
19344,142874,0,0,0
19345,72338,0,0,0
19346,177305,0,0,1
19347,165106,0,1564,1
19348,424478,0,0,1
19349,189721,0,0,1
19350,34180,0,0,0
19351,183279,0,0,0
19352,35309,0,0,0
19353,259109,0,0,0
19354,148690,18481,0,1
19355,125019,8614,0,1
19356,172538,0,0,1
19357,410615,0,1887,1
19358,322547,0,0,0
19359,300760,0,0,0
19360,232782,0,0,0
19361,174645,0,0,0
19362,164693,0,0,0
19363,206861,0,0,0
19364,195602,0,1977,1
19365,422960,0,0,1
19366,116360,0,0,0
19367,278530,0,0,0
19368,188291,15024,0,1
19369,163948,0,0,1
19370,64544,0,0,1
19371,101468,3103,0,1
19372,107882,0,0,0
19373,182691,0,0,0
19374,203776,0,0,0
19375,201268,0,0,0
19376,29762,0,0,0
19377,186346,0,0,0
19378,196690,0,0,0
19379,99604,15024,0,1
19380,194772,0,0,0
19381,95446,0,0,0
19382,257126,0,0,0
19383,194733,0,0,1
19384,98361,0,0,0
19385,124924,0,0,0
19386,111971,0,0,0
19388,208358,0,0,1
19389,147627,1055,0,0
19390,149507,3464,0,0
19391,164870,0,0,0
19392,236861,0,1876,0
19393,220314,0,0,0
19394,329980,0,1876,0
19396,183284,0,0,1
19397,334368,4650,0,0
19398,109227,0,0,0
19399,118551,0,0,0
19400,163057,0,0,0
19401,253101,0,0,0
19402,20098,0,0,0
19403,196227,0,0,0
19404,175374,0,0,0
19405,234037,0,0,0
19406,341762,0,0,0
19407,174714,0,0,0
19408,222835,0,0,0
19409,251786,0,0,0
19410,164219,0,0,0
19411,251120,7688,0,1
19412,236993,0,0,0
19413,105896,0,0,0
19414,211527,0,0,0
19415,317809,0,0,1
19416,185287,0,0,0
19417,31014,0,0,1
19418,151985,0,0,1
19419,89389,0,0,0
19420,406051,0,0,1
19421,171986,0,0,0
19422,167848,0,0,0
19423,213019,0,0,0
19424,211424,0,0,0
19425,168981,0,0,0
19426,122348,0,0,0
19427,139753,0,0,0
19428,176178,0,0,0
19429,145220,0,0,0
19430,188612,0,0,0
19431,445728,0,0,0
19432,318002,0,0,0
19433,235722,0,0,0
19434,367984,0,0,0
19435,212705,0,0,1
19436,411273,0,0,0
19437,103986,0,0,1
19438,203761,0,0,1
19439,266792,99999,0,1
19440,116800,0,0,0
19441,99199,0,0,0
19442,162327,0,0,0
19443,100479,0,0,0
19444,32587,0,0,0
19445,321990,7298,0,1
19446,108914,0,0,1
19447,61343,0,0,0
19448,81154,0,0,0
19449,162945,0,2377,0
19450,225504,0,0,0
19451,191712,0,2415,1
19452,176063,0,0,1
19453,198587,0,0,0
19454,34965,0,0,0
19455,467108,0,0,1
19456,263899,0,0,0
19457,204984,0,0,0
19458,217568,0,0,0
19459,48343,0,0,0
19460,193130,0,1887,1
19461,253354,0,0,0
19462,258026,0,0,0
19463,211360,0,0,0
19464,191367,0,0,0
19465,148995,0,0,1
19466,123901,0,0,0
19467,117496,7298,0,1
19468,32356,0,0,0
19469,206506,0,0,0
19470,218729,0,0,0
19471,52498,0,0,1
19472,136767,0,0,0
19473,219540,0,0,0
19474,114059,0,0,0
19475,247337,0,0,1
19476,310969,0,0,0
19477,171546,0,0,1
19478,217455,0,0,0
19479,410489,0,0,0
19480,146391,0,0,1
19481,165484,0,0,1
19482,184271,0,0,0
19483,231347,0,0,0
19484,95469,0,1902,1
19485,244025,0,0,0
19486,46537,0,0,0
19487,205730,0,0,1
19488,383745,0,1887,1
19489,328199,0,0,0
19490,84553,0,0,0
19491,221072,0,0,0
19492,123983,0,0,0
19493,191024,0,0,0
19494,167868,0,0,0
19495,225879,0,0,1
19496,247232,2936,0,0
19497,143791,0,0,0
19498,177271,0,0,1
19499,129786,0,0,0
19500,31339,0,0,1
19501,236267,0,0,0
19502,130620,0,0,1
19503,208180,0,0,1
19504,292058,0,0,0
19505,142712,0,0,1
19506,119665,0,0,0
19507,116825,0,0,1
19508,201177,0,0,1
19509,118337,0,0,0
19510,173800,0,0,0
19511,289257,0,0,0
19512,190912,0,1651,0
19513,140581,0,0,0
19514,174102,0,0,0
19515,316509,0,0,0
19516,20101,0,0,0
19517,187279,0,0,0
19518,259496,0,0,0
19519,181466,0,0,0
19520,178202,0,0,0
19521,188976,0,0,0
19522,203027,0,0,0
19523,142022,0,0,0
19524,119033,0,0,0
19525,216181,0,0,0
19526,178341,0,0,1
19527,244408,0,0,0
19528,198953,0,0,0
19529,173110,0,0,0
19530,66326,0,0,0
19531,181091,0,0,0
19532,135500,0,1977,1
19533,133929,0,0,0
19534,86483,0,0,0
19535,167787,0,0,0
19536,208577,0,2258,0
19537,216697,0,0,0
19538,118457,0,0,0
19539,298635,0,0,0
19540,212780,0,0,0
19541,159187,0,0,0
19542,237995,0,0,0
19543,160724,0,0,0
19544,183800,0,1887,1
19545,185936,0,0,0
19546,161198,0,0,0
19547,113635,0,0,0
19548,214542,0,0,0
19549,172991,0,0,0
19550,203761,0,0,1
19551,161141,0,0,1
19552,180117,0,0,0
19553,317396,0,0,0
19554,237868,0,0,0
19555,323069,0,0,0
19556,181091,7688,0,1
19557,309122,0,0,0
19558,105936,13550,0,1
19559,40024,0,0,0
19560,192443,13550,0,1
19561,184216,0,0,0
19562,256211,0,0,0
19563,205422,0,0,0
19564,22211,0,1902,1
19565,196308,0,0,0
19566,389713,0,0,0
19567,82566,0,0,0
19568,199058,0,0,1
19569,160440,0,0,1
19570,76034,0,0,1
19571,188503,6497,0,0
19572,92845,0,0,0
19573,29083,0,0,0
19574,234474,0,0,0
19575,107308,0,0,1
19576,111891,0,0,0
19577,145419,7688,0,1
19578,193425,4386,0,1
19579,188278,0,0,0
19580,303485,0,0,0
19581,67187,0,0,0
19582,114508,0,0,0
19583,204172,0,0,0
19584,162973,0,0,0
19585,192695,0,0,0
19586,89172,0,0,1
19587,163320,0,0,0
19588,128230,0,0,0
19589,246440,0,0,0
19590,50567,0,0,0
19591,117476,0,0,0
19592,315834,0,1876,0
19593,214881,0,0,0
19594,195516,0,0,0
19595,218653,0,0,0
19596,87205,7688,0,1
19597,164647,0,0,0
19598,129151,0,0,0
19599,319697,0,0,0
19600,193374,0,0,0
19601,167864,0,0,0
19602,197932,0,0,0
19603,102904,0,0,0
19604,216907,0,0,0
19605,331395,0,0,0
19606,171424,0,0,0
19607,35406,0,0,0
19608,238964,0,0,1
19609,213002,0,1408,0
19610,27882,0,2205,0
19611,340543,0,0,0
19612,70240,0,0,0
19613,87169,0,0,0
19614,253759,0,0,0
19615,194431,0,0,0
19616,137843,7298,0,1
19617,170649,0,0,0
19618,182460,0,0,1
19619,26929,0,0,0
19620,399022,0,0,0
19621,50171,0,0,0
19622,218490,0,0,0
19623,164423,0,0,0
19624,124436,0,0,1
19625,60981,0,0,0
19626,70868,0,0,0
19627,150601,0,0,0
19628,228500,0,0,1
19629,76767,0,0,0
19630,218178,0,0,0
19631,615367,0,0,0
19632,150324,0,0,1
19633,51264,0,0,0
19634,197642,0,0,0
19635,229895,0,0,0
19636,167415,0,0,1
19637,166934,0,0,1
19638,305597,0,0,0
19639,301591,0,0,0
19640,229646,0,0,0
19641,51461,0,0,0
19642,206600,0,0,0
19643,176836,0,0,0
19644,204447,15024,0,1
19645,33304,0,0,1
19646,174051,0,0,0
19647,38918,0,1876,0
19648,170017,0,0,0
19649,98466,0,0,0
19650,188864,0,0,0
19651,137815,0,0,1
19652,43475,0,0,0
19653,557236,0,0,0
19654,32779,0,419,0
19655,161765,0,2051,0
19656,207668,0,2444,1
19657,171215,0,0,0
19658,52590,0,0,0
19659,183751,0,0,0
19660,149507,0,0,0
19661,98092,0,0,1
19662,123714,0,0,0
19663,190385,0,0,0
19664,334273,0,0,0
19665,343440,0,0,0
19666,208302,0,0,0
19667,280164,0,0,0
19668,174714,0,0,0
19669,184655,0,0,0
19670,140459,0,0,0
19671,108815,0,0,0
19672,152652,0,0,0
19673,269499,0,0,0
19674,33373,0,0,0
19675,243674,0,0,0
19676,225432,0,0,0
19677,215839,0,0,0
19678,195520,0,0,0
19679,70092,0,0,0
19680,189888,0,0,0
19681,64307,0,0,0
19682,94235,0,0,0
19683,62333,0,0,0
19684,260997,0,0,0
19685,146268,0,0,0
19686,147258,0,0,0
19687,207948,0,0,0
19688,180607,0,0,0
19689,104996,0,0,0
19690,562336,0,0,0
19691,334366,0,0,0
19692,142757,0,0,1
19693,220656,0,0,0
19694,96483,0,0,0
19695,51744,0,0,0
19696,114967,0,0,1
19697,393965,0,0,0
19699,143046,0,0,0
19700,209174,0,0,1
19701,183248,0,0,0
19702,102942,0,2258,1
19703,427474,0,0,1
19704,338632,0,0,0
19705,89559,0,0,0
19706,32533,0,0,0
19707,255969,0,0,0
19708,112376,0,0,1
19709,346053,0,0,0
19710,147653,0,1977,1
19711,44915,0,0,0
19712,111450,0,0,0
19713,171429,0,0,0
19714,190964,0,0,0
19715,109005,0,0,0
19716,404453,0,0,0
19717,280169,7298,0,1
19718,163204,0,0,0
19719,192256,0,0,0
19720,181755,0,0,0
19721,183105,0,0,0
19722,335168,0,0,0
19723,86643,0,0,1
19724,180262,0,0,0
19725,127865,0,0,0
19726,146042,3103,0,1
19727,102110,0,0,1
19728,152237,0,0,1
19729,202745,0,0,0
19730,199303,0,0,1
19731,266467,0,0,0
19732,345259,0,0,0
19733,204935,0,0,0
19734,244830,4787,0,1
19735,190457,0,0,0
19736,180138,0,0,0
19737,166585,0,0,0
19738,29962,0,0,0
19739,191129,0,0,0
19740,378707,0,0,0
19741,116358,27828,0,1
19742,240629,0,0,0
19743,233320,0,0,0
19744,302708,7688,0,1
19745,29375,0,0,0
19746,137314,0,0,1
19747,140886,0,0,0
19748,226968,0,0,0
19749,151793,0,0,0
19750,56460,0,2179,0
19751,72887,0,0,0
19752,261646,0,0,0
19753,178615,2407,0,0
19754,295589,0,0,1
19755,377836,0,0,0
19756,56510,0,0,0
19757,337696,0,0,0
19758,183765,0,0,0
19759,107846,0,0,0
19760,22641,0,0,0
19761,204590,0,0,1
19762,114801,0,0,0
19763,190591,0,0,0
19764,220066,0,0,1
19765,228480,0,0,0
19766,128378,0,0,1
19767,157595,0,0,0
19768,152171,0,0,0
19769,339755,0,0,1
19770,240841,0,0,0
19771,94345,0,0,0
19772,289116,0,0,0
19773,176647,0,0,1
19774,79627,0,0,0
19775,210781,0,0,0
19776,161981,0,0,0
19777,493443,0,0,0
19778,86459,0,1887,1
19779,312242,0,0,0
19780,185408,0,0,0
19781,101077,0,0,0
19782,147200,0,0,0
19783,166327,0,0,0
19784,178644,0,0,0
19785,126675,0,0,0
19786,158420,0,0,0
19787,83046,0,0,0
19788,46609,0,0,0
19789,170320,0,0,0
19790,37232,7688,0,1
19791,141877,0,0,0
19792,81654,0,0,1
19793,177705,0,0,0
19794,124792,7688,0,1
19795,129497,0,0,1
19796,114413,0,0,0
19797,189511,0,0,0
19798,111625,8614,0,1
19799,246431,0,0,0
19800,147654,0,0,0
19801,443546,0,0,0
19802,281751,0,0,0
19803,263128,0,0,0
19804,292692,0,0,0
19805,96798,0,0,1
19806,430554,0,0,1
19807,317078,0,0,0
19808,108557,99999,0,1
19809,207400,0,0,0
19810,187089,0,0,1
19811,398986,0,1902,1
19812,238980,0,0,0
19813,407495,0,0,0
19814,183800,0,0,1
19815,226989,4865,0,0
19816,287190,0,0,0
19817,111363,0,0,0
19818,260938,0,0,1
19819,183594,0,0,0
19820,49194,0,0,0
19821,117618,0,0,0
19822,172496,0,0,0
19823,389713,0,0,1
19824,174413,0,0,0
19825,189843,0,0,0
19826,198546,0,0,0
19827,82497,0,0,0
19828,193090,0,0,0
19829,172220,2964,0,0
19830,208451,0,0,1
19831,234277,0,0,0
19832,163729,2597,0,0
19833,434097,0,0,0
19834,192053,0,1590,0
19835,178628,0,0,0
19836,96827,0,0,0
19837,154667,0,0,0
19838,160246,0,0,0
19839,166036,0,0,0
19840,186813,0,0,0
19841,162312,0,0,0
19842,183893,0,0,0
19843,270228,7688,0,1
19844,111829,0,0,0
19845,175669,0,0,0
19846,104097,0,0,0
19847,117618,0,0,0
19848,202450,0,0,0
19849,109570,0,0,0
19850,101096,0,0,1
19851,236391,0,0,1
19852,136975,0,0,0
19853,167523,0,2179,0
19854,240979,0,0,0
19855,248612,0,0,1
19856,151023,114,0,0
19857,236436,8614,0,1
19858,153167,0,0,0
19861,388885,0,0,0
19862,84979,20051,0,1
19863,87209,0,0,0
19864,168539,0,0,0
19865,179013,0,0,0
19866,196643,0,0,0
19867,68898,7688,0,1
19868,156464,0,0,0
19869,35884,0,0,0
19870,182714,0,0,0
19871,344425,0,0,0
19872,177277,0,0,0
19873,70767,0,0,0
19874,520078,0,0,0
19875,321770,0,0,0
19876,158416,0,0,0
19877,312667,0,0,0
19878,208656,594,0,0
19879,31481,0,0,0
19880,259531,0,0,0
19881,186239,0,0,0
19882,162954,0,0,0
19883,249315,0,0,0
19884,308237,0,0,0
19885,103064,0,0,0
19886,185847,0,0,0
19887,168521,0,0,0
19888,198170,0,0,1
19889,353628,0,0,0
19890,273285,0,0,0
19891,272069,0,0,0
19892,22328,0,0,1
19893,309212,0,0,0
19894,148888,0,0,1
19895,324637,0,0,0
19896,55139,0,0,1
19897,212206,0,1887,1
19898,119004,0,2179,0
19899,252079,0,0,1
19900,315868,0,0,0
19901,392325,99999,0,1
19902,174283,0,1887,1
19903,126832,0,0,0
19904,126071,0,0,0
19905,265706,0,0,1
19906,282964,0,0,0
19907,328518,0,0,0
19908,283499,0,0,0
19909,286675,0,0,0
19910,136472,0,0,0
19911,132879,0,0,0
19912,314798,0,0,0
19913,143943,0,0,0
19914,134367,0,0,0
19915,366796,0,0,0
19916,195573,0,0,0
19917,33616,0,0,0
19918,164190,0,0,0
19919,380281,0,0,0
19920,190763,0,0,1
19921,209535,0,0,1
19922,156003,0,0,0
19923,55699,3908,0,0
19924,183151,7688,0,1
19925,198790,0,0,0
19926,272359,7298,0,1
19927,236481,0,0,0
19928,143266,0,0,0
19929,192386,0,0,0
19930,99543,0,0,0
19931,169435,0,0,0
19932,34572,0,0,1
19933,119272,0,0,0
19934,211601,0,0,0
19935,154785,0,0,0
19936,213041,0,0,0
19937,229939,0,0,0
19938,175331,0,0,0
19939,226443,0,0,1
19940,46561,0,0,0
19941,161311,0,0,0
19942,98215,0,0,0
19943,118363,0,2206,0
19944,181242,0,0,0
19945,356238,0,0,1
19946,39380,27828,0,1
19947,315287,0,0,0
19948,269723,2977,0,0
19949,34098,0,0,0
19950,50880,0,0,0
19951,356934,0,0,1
19952,276309,0,0,0
19953,175925,0,2179,0
19954,164607,0,0,0
19955,224462,0,0,0
19956,92863,0,0,0
19957,179565,0,0,0
19958,31137,0,0,0
19959,199495,0,0,0
19960,175262,0,0,0
19961,220585,0,0,0
19962,231793,0,0,0
19963,191342,0,0,0
19964,186420,0,0,0
19965,328242,0,0,1
19966,279340,0,0,0
19967,174478,0,0,0
19968,151771,0,0,0
19969,145636,0,1977,1
19970,120326,0,0,0
19971,246439,0,0,0
19972,144133,0,0,0
19973,145522,0,0,0
19974,312055,0,0,0
19975,235847,0,0,0
19976,187748,0,0,0
19977,396482,0,0,0
19978,261688,5013,0,0
19979,39477,0,0,0
19980,143058,0,0,0
19981,216867,0,0,0
19982,230592,0,0,0
19983,40338,0,0,0
19984,115457,0,0,0
19985,374983,0,0,0
19986,285419,0,0,0
19987,385901,0,0,0
19988,187581,0,0,0
19989,299036,0,0,1
19990,68729,0,0,0
19991,333990,0,0,0
19992,117767,0,0,0
19993,184378,0,0,0
19994,232591,0,0,0
19995,143851,0,0,0
19996,89622,0,0,1
19997,202498,0,0,0
19998,268861,0,0,0
19999,343242,0,0,1
20000,460408,0,0,1
20001,205246,0,0,0
20002,230329,0,0,1
20003,197871,0,0,0
20004,201375,0,0,0
20005,194290,0,0,0
20006,191814,0,0,1
20007,95168,0,0,0
20008,137876,0,0,0
20009,386136,0,0,1
20010,108390,3432,0,0
20011,152529,0,0,1
20012,214891,0,0,0
20013,133654,0,0,0
20014,147548,0,0,0
20015,73051,0,0,0
20016,60166,0,0,0
20017,454934,0,0,0
20018,338355,0,0,0
20019,185621,0,0,0
20020,101500,0,0,0
20021,36397,0,0,0
20022,276540,0,0,0
20023,293968,0,0,0
20024,35523,0,0,0
20025,186993,0,0,0
20026,232132,0,0,1
20027,176917,0,0,0
20028,105936,0,0,0
20029,105821,5178,0,1
20030,34506,0,0,0
20031,178074,0,0,0
20032,116961,0,0,0
20033,191930,0,0,0
20034,130807,0,0,0
20035,94100,0,0,0
20036,144822,0,0,0
20037,102191,0,0,0
20038,90934,0,0,0
20039,296892,0,0,0
20040,173243,0,0,1
20041,258768,2174,0,0
20042,189759,0,0,0
20043,69249,0,0,1
20044,133061,0,0,0
20045,175202,0,0,0
20046,27051,0,0,0
20047,60414,0,0,1
20048,317360,0,0,1
20049,258298,0,0,0
20050,174040,0,0,0
20051,177566,0,0,0
20052,162238,0,0,1
20053,87556,0,0,1
20054,144322,0,0,0
20055,190015,0,0,0
20056,183173,99999,0,1
20057,151322,0,0,0
20058,47392,0,0,1
20059,107125,0,0,0
20060,265295,0,0,0
20061,189219,0,0,0
20062,147989,0,0,0
20063,185732,0,0,0
20064,153516,0,0,0
20065,191910,0,0,0
20066,216145,0,0,0
20067,202872,0,0,0
20068,39630,0,0,0
20069,114292,0,0,0
20070,206721,0,0,0
20071,358585,0,0,1
20072,377283,0,0,1
20073,76043,0,0,1
20074,172949,2414,0,0
20075,110171,7688,0,1
20076,223861,0,0,0
20077,163455,0,0,1
20078,183892,0,0,0
20079,47022,0,0,0
20080,145401,0,0,1
20081,387074,0,0,0
20082,105363,4508,0,0
20083,195467,0,0,0
20084,170217,0,0,0
20085,156807,0,0,0
20086,255193,3411,0,0
20087,273640,0,0,0
20088,191177,0,0,0
20089,184787,0,0,1
20090,239409,0,0,1
20091,404547,0,0,0
20092,23740,0,0,1
20093,382153,0,0,0
20094,164488,0,1887,1
20095,228424,0,0,0
20096,168539,0,0,0
20097,189530,0,0,1
20098,89419,0,0,0
20099,224512,0,0,1
20100,314645,0,0,0
20101,85787,0,0,0
20102,279881,0,0,0
20103,194287,0,1602,0
20104,141040,0,0,0
20105,222294,0,0,0
20106,410980,0,0,1
20107,38795,0,0,1
20108,182979,0,0,0
20109,223277,0,0,0
20110,67065,594,0,0
20112,45796,0,0,0
20113,110597,0,0,0
20114,166961,0,0,0
20115,318975,0,0,0
20116,305657,0,0,0
20117,120857,0,0,0
20118,158712,0,0,0
20119,304530,0,0,0
20120,327533,3908,0,0
20121,233954,0,0,1
20122,26880,0,0,0
20123,70754,0,0,0
20124,184665,0,0,0
20125,245372,0,0,0
20126,252668,0,0,0
20127,86551,0,0,1
20128,241998,4787,0,1
20129,106900,0,0,0
20130,204235,0,0,1
20131,127772,0,0,0
20132,117217,0,0,0
20133,215389,0,0,1
20134,198050,0,0,0
20135,173476,7688,0,1
20136,217349,14344,0,1
20137,377018,0,0,1
20138,99894,0,0,1
20139,170786,0,0,0
20140,250585,0,0,0
20141,198769,0,0,1
20142,306513,0,0,0
20143,178623,14084,0,1
20144,109307,0,0,0
20145,106982,0,0,1
20146,396878,0,0,0
20147,344278,0,0,0
20148,203653,7298,0,1
20149,227890,0,1485,0
20150,107812,0,0,0
