Hour,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons_Spring,Seasons_Summer,Seasons_Winter,Holiday_No Holiday,Functioning Day_Yes,Rented Bike Count
17,28.1,37,3.6,1346,12.0,1.56,0.0,0.0,False,True,False,True,True,2124.2171198127076
18,27.1,40,2.8,1811,12.3,1.0,0.0,0.0,False,True,False,True,True,3199.7438918482676
19,25.5,43,3.1,1760,11.9,0.41,0.0,0.0,False,True,False,True,True,2632.846724637889
20,24.0,46,2.8,1896,11.6,0.06,0.0,0.0,False,True,False,True,True,2344.905915759201
21,23.3,51,1.7,1654,12.5,0.0,0.0,0.0,False,True,False,True,True,2352.569322266131
22,22.4,54,2.5,1778,12.6,0.0,0.0,0.0,False,True,False,True,True,2250.567509834287
23,21.9,56,0.7,1898,12.7,0.0,0.0,0.0,False,True,False,True,True,1627.362128119451
0,21.2,60,0.9,1789,13.1,0.0,0.0,0.0,False,True,False,False,True,1296.4168701815668
1,20.6,63,0.6,1670,13.3,0.0,0.0,0.0,False,True,False,False,True,1031.0427532938352
2,20.1,65,1.0,1435,13.3,0.0,0.0,0.0,False,True,False,False,True,804.7522767133115
3,19.6,68,1.7,1260,13.5,0.0,0.0,0.0,False,True,False,False,True,531.1185224414751
4,19.2,68,0.8,1181,13.1,0.0,0.0,0.0,False,True,False,False,True,312.9941101536125
5,18.7,73,1.4,1065,13.7,0.0,0.0,0.0,False,True,False,False,True,203.20896205537164
6,18.5,73,1.1,1028,13.5,0.06,0.0,0.0,False,True,False,False,True,378.6285465181177
7,19.3,63,0.7,916,12.0,0.46,0.0,0.0,False,True,False,False,True,590.095198703916
8,21.2,59,1.2,794,12.8,1.13,0.0,0.0,False,True,False,False,True,773.0333129515349
9,22.9,56,2.3,763,13.6,1.74,0.0,0.0,False,True,False,False,True,959.7282163221938
10,24.3,53,2.9,949,14.1,2.37,0.0,0.0,False,True,False,False,True,1017.0281779877981
11,25.8,52,2.1,905,15.1,2.84,0.0,0.0,False,True,False,False,True,1113.487543014723
12,27.3,51,2.8,703,16.2,3.16,0.0,0.0,False,True,False,False,True,1369.0795161818307
13,27.3,52,3.1,613,16.5,3.21,0.0,0.0,False,True,False,False,True,1400.3817660107725
14,27.4,50,3.5,615,16.0,3.01,0.0,0.0,False,True,False,False,True,1551.9294749322894
15,27.6,49,3.7,656,15.9,2.79,0.0,0.0,False,True,False,False,True,1687.3191626253965
16,27.9,47,2.8,824,15.5,2.36,0.0,0.0,False,True,False,False,True,1933.0963438520382
17,27.4,48,2.7,1084,15.4,1.8,0.0,0.0,False,True,False,False,True,2116.235776035094
18,26.6,52,2.5,1368,15.9,1.09,0.0,0.0,False,True,False,False,True,2184.2676567045737
19,24.9,56,3.1,1469,15.5,0.51,0.0,0.0,False,True,False,False,True,2171.5661143992393
20,23.4,64,1.8,1144,16.1,0.07,0.0,0.0,False,True,False,False,True,2166.212779149455
21,22.1,72,2.5,923,16.8,0.0,0.0,0.0,False,True,False,False,True,1932.7575925723809
22,20.8,78,1.8,763,16.8,0.0,0.0,0.0,False,True,False,False,True,1585.7196135159802
23,20.1,77,3.1,797,15.9,0.0,0.0,0.0,False,True,False,False,True,1285.1143733984022
0,19.6,82,1.7,628,16.4,0.0,0.0,0.0,False,True,False,True,True,959.0012083070862
1,19.1,86,1.8,522,16.6,0.0,0.0,0.0,False,True,False,True,True,575.8271378236026
2,18.8,88,0.3,500,16.7,0.0,0.0,0.0,False,True,False,True,True,412.2621710320311
3,18.4,88,1.6,465,16.3,0.0,0.0,0.0,False,True,False,True,True,245.56196342645217
4,18.1,88,1.8,458,16.0,0.0,0.0,0.0,False,True,False,True,True,177.53792303297013
5,17.8,91,2.2,393,16.3,0.0,0.0,0.0,False,True,False,True,True,299.0956954087091
6,18.1,88,1.1,272,16.0,0.03,0.0,0.0,False,True,False,True,True,727.2339769860813
7,18.6,85,2.0,307,16.0,0.16,0.0,0.0,False,True,False,True,True,1522.0450940347669
8,18.9,82,2.3,326,15.7,0.44,0.0,0.0,False,True,False,True,True,2301.2715634722626
9,20.5,73,1.6,364,15.4,1.23,0.0,0.0,False,True,False,True,True,1376.6471033792734
10,22.0,69,2.0,488,16.0,2.04,0.0,0.0,False,True,False,True,True,930.008840946192
11,23.4,62,1.8,603,15.6,2.87,0.0,0.0,False,True,False,True,True,1033.9205847886992
12,25.0,56,3.0,715,15.6,3.19,0.0,0.0,False,True,False,True,True,1137.0589841835495
13,26.7,47,2.4,806,14.4,3.26,0.0,0.0,False,True,False,True,True,1107.9033065786348
14,28.2,44,1.7,644,14.7,3.11,0.0,0.0,False,True,False,True,True,1071.2414149700555
15,29.3,41,2.0,609,14.6,2.63,0.0,0.0,False,True,False,True,True,1195.6343996254973
16,29.3,41,2.0,905,14.6,1.95,0.0,0.0,False,True,False,True,True,1440.2873123692882
17,28.2,51,3.3,879,17.0,1.73,0.0,0.0,False,True,False,True,True,1984.2309065973723
18,25.6,57,2.7,1217,16.4,0.96,0.0,0.0,False,True,False,True,True,3226.4184734592413
19,24.0,60,2.8,1379,15.7,0.38,0.0,0.0,False,True,False,True,True,2679.482952315115
20,22.8,67,1.6,1219,16.3,0.06,0.0,0.0,False,True,False,True,True,2294.151755398076
21,21.5,69,2.6,942,15.5,0.0,0.0,0.0,False,True,False,True,True,2132.6693311329564
22,20.9,71,1.0,763,15.4,0.0,0.0,0.0,False,True,False,True,True,1962.9442059583826
23,20.3,77,1.3,770,16.1,0.0,0.0,0.0,False,True,False,True,True,1269.4378824949467
0,19.1,82,2.2,874,15.9,0.0,0.0,0.0,False,True,False,True,True,932.98800315169
1,18.8,84,1.7,658,16.0,0.0,0.0,0.0,False,True,False,True,True,759.2169987319364
2,18.6,84,2.5,619,15.8,0.0,0.0,0.0,False,True,False,True,True,517.9415910928474
3,18.6,83,2.9,889,15.6,0.0,0.0,0.0,False,True,False,True,True,389.7112389287046
4,18.5,82,2.0,1072,15.3,0.0,0.0,0.0,False,True,False,True,True,221.45388423802552
5,18.6,81,0.8,1205,15.2,0.0,0.0,0.0,False,True,False,True,True,361.73229485837084
6,18.8,78,2.0,1259,14.8,0.01,0.0,0.0,False,True,False,True,True,685.2702048384945
7,19.1,73,2.0,1300,14.1,0.3,0.0,0.0,False,True,False,True,True,1524.7252928875528
8,19.7,69,2.0,1448,13.8,0.54,0.0,0.0,False,True,False,True,True,2359.9392865769687
9,21.2,62,1.7,1384,13.6,1.45,0.0,0.0,False,True,False,True,True,1301.8440578857462
10,21.9,62,1.7,1664,14.2,1.36,0.0,0.0,False,True,False,True,True,998.7596707330989
11,21.9,64,2.4,1359,14.7,1.03,0.0,0.0,False,True,False,True,True,1093.1491570946116
12,23.1,56,1.6,1222,13.8,1.71,0.0,0.0,False,True,False,True,True,1269.2401882708216
13,24.2,58,1.9,1015,15.4,1.87,0.0,0.0,False,True,False,True,True,1306.5480386083987
14,25.0,54,2.2,1146,15.0,1.86,0.0,0.0,False,True,False,True,True,1293.9299191734874
15,26.2,51,3.3,1104,15.2,2.87,0.0,0.0,False,True,False,True,True,1443.0689026614268
16,26.6,49,3.2,1200,15.0,2.35,0.0,0.0,False,True,False,True,True,1696.1484748089879
17,26.9,49,2.3,1210,15.2,1.72,0.0,0.0,False,True,False,True,True,2282.841567999343
18,26.2,54,2.2,1183,16.1,0.88,0.0,0.0,False,True,False,True,True,3306.4397333645256
19,24.5,63,3.1,970,16.9,0.46,0.0,0.0,False,True,False,True,True,2787.310011196664
20,22.6,71,1.8,856,17.0,0.11,0.0,0.0,False,True,False,True,True,2443.5694829562613
21,21.2,77,1.7,638,16.9,0.0,0.0,0.0,False,True,False,True,True,2348.615249330769
22,20.5,78,0.9,550,16.5,0.0,0.0,0.0,False,True,False,True,True,2122.6609923845645
23,20.0,79,1.4,510,16.2,0.0,0.0,0.0,False,True,False,True,True,1693.1366905299994
0,19.7,83,1.5,390,16.7,0.0,0.0,0.0,False,True,False,True,True,1212.486457596864
1,19.7,81,0.6,419,16.3,0.0,0.0,0.0,False,True,False,True,True,1084.4388421111921
2,19.4,84,0.7,382,16.6,0.0,0.0,0.0,False,True,False,True,True,703.0933852478081
3,19.1,84,0.6,421,16.3,0.0,0.0,0.0,False,True,False,True,True,542.0724726081786
4,19.0,83,0.4,473,16.0,0.0,0.0,0.0,False,True,False,True,True,377.53736250030124
5,19.0,85,0.4,467,16.4,0.0,0.0,0.0,False,True,False,True,True,243.59691837656553
6,19.0,84,0.5,440,16.2,0.05,0.0,0.0,False,True,False,True,True,408.49200581706685
7,20.2,73,1.1,708,15.1,0.41,0.0,0.0,False,True,False,True,True,576.3589846016076
8,21.9,62,0.9,1071,14.2,1.03,0.0,0.0,False,True,False,True,True,1009.8306119416023
9,24.0,55,1.8,1411,14.3,1.81,0.0,0.0,False,True,False,True,True,1102.4563120036642
10,25.8,49,1.3,1442,14.2,2.42,0.0,0.0,False,True,False,True,True,1136.7658076064647
11,27.2,46,1.7,1301,14.5,2.88,0.0,0.0,False,True,False,True,True,1190.3514257195288
12,28.2,42,1.4,1563,14.0,2.84,0.0,0.0,False,True,False,True,True,1488.087544018188
13,28.8,42,2.0,1438,14.6,2.38,0.0,0.0,False,True,False,True,True,1564.151390837484
14,30.1,35,1.4,1583,12.9,2.53,0.0,0.0,False,True,False,True,True,1719.83330939457
15,29.6,40,2.5,1546,14.5,1.96,0.0,0.0,False,True,False,True,True,1882.8554727773464
16,28.7,40,2.5,1474,13.7,1.0,0.0,0.0,False,True,False,True,True,2259.0431208819186
17,28.2,39,2.9,1653,12.9,0.7,0.0,0.0,False,True,False,True,True,2413.7123105265264
18,27.3,42,1.2,2000,13.2,0.19,0.0,0.0,False,True,False,True,True,1915.7338461462657
19,25.7,47,1.8,2000,13.5,0.04,0.0,0.0,False,True,False,True,True,1084.8195360607892
20,23.7,62,1.6,1402,15.9,0.0,0.4,0.0,False,True,False,True,True,252.75538367599674
21,22.4,72,1.5,1816,17.0,0.0,0.1,0.0,False,True,False,True,True,193.24890152680487
22,21.0,75,1.3,2000,16.3,0.0,0.0,0.0,False,True,False,True,True,775.8079613818333
23,20.7,66,1.6,2000,14.1,0.0,0.0,0.0,False,True,False,True,True,791.283990367797
0,20.2,66,1.5,2000,13.6,0.0,0.0,0.0,False,True,False,True,True,476.9285957798064
1,19.7,71,1.2,1986,14.2,0.0,0.5,0.0,False,True,False,True,True,413.47774144003944
2,19.2,69,1.3,2000,13.3,0.0,0.0,0.0,False,True,False,True,True,194.9437420800466
3,18.6,78,0.8,1997,14.6,0.0,0.0,0.0,False,True,False,True,True,179.6348877161286
4,18.3,72,1.7,2000,13.1,0.0,0.0,0.0,False,True,False,True,True,159.1761272927368
5,18.4,70,1.4,2000,12.8,0.0,0.0,0.0,False,True,False,True,True,103.17521778118123
6,18.3,71,0.9,2000,12.9,0.0,0.0,0.0,False,True,False,True,True,196.21187741524142
7,18.4,68,0.6,2000,12.3,0.04,0.0,0.0,False,True,False,True,True,319.32874548983983
8,19.0,65,2.0,2000,12.2,0.28,0.0,0.0,False,True,False,True,True,636.6015524077039
9,19.2,65,1.4,2000,12.4,0.34,0.0,0.0,False,True,False,True,True,715.967097145731
10,20.2,62,1.8,2000,12.6,0.82,0.0,0.0,False,True,False,True,True,941.7383502752582
11,21.3,56,1.5,1989,12.1,1.18,0.0,0.0,False,True,False,True,True,1079.0983575005155
12,23.2,50,2.2,1988,12.1,2.45,0.0,0.0,False,True,False,True,True,1433.0492328745452
13,24.2,48,1.2,1968,12.4,2.19,0.0,0.0,False,True,False,True,True,1793.643417816157
14,24.1,51,1.1,2000,13.3,1.58,0.0,0.0,False,True,False,True,True,1998.6023539917335
15,24.8,49,1.2,2000,13.3,1.34,0.0,0.0,False,True,False,True,True,2224.2535231482293
16,24.8,51,1.6,2000,13.9,1.17,0.0,0.0,False,True,False,True,True,2326.0353005621228
17,24.6,52,1.3,2000,14.0,0.82,0.0,0.0,False,True,False,True,True,2461.2335304364738
18,24.1,53,1.3,2000,13.9,0.48,0.0,0.0,False,True,False,True,True,2419.730684202787
19,23.4,55,1.0,2000,13.8,0.12,0.0,0.0,False,True,False,True,True,2309.301947661549
20,22.8,55,1.3,2000,13.2,0.01,0.0,0.0,False,True,False,True,True,2264.7785718912896
21,22.1,55,1.5,2000,12.6,0.0,0.0,0.0,False,True,False,True,True,2017.8189786179573
22,21.5,55,1.8,2000,12.0,0.0,0.0,0.0,False,True,False,True,True,1622.8684819515966
23,20.9,56,1.5,2000,11.7,0.0,0.0,0.0,False,True,False,True,True,1206.7783968102078
0,20.3,58,1.4,2000,11.7,0.0,0.0,0.0,False,True,False,True,True,940.1348152479092
1,19.8,59,1.3,2000,11.5,0.0,0.0,0.0,False,True,False,True,True,527.9458174774211
2,19.2,60,1.5,2000,11.2,0.0,0.0,0.0,False,True,False,True,True,355.1877834845808
3,18.8,61,1.3,2000,11.1,0.0,0.0,0.0,False,True,False,True,True,166.85759928710314
4,18.8,60,1.0,2000,10.8,0.0,0.0,0.0,False,True,False,True,True,240.50254386807137
5,18.8,61,1.2,2000,11.1,0.0,0.0,0.0,False,True,False,True,True,307.4759956114365
6,18.6,61,0.8,2000,10.9,0.03,0.0,0.0,False,True,False,True,True,808.8016049868818
7,19.1,59,1.1,2000,10.8,0.38,0.0,0.0,False,True,False,True,True,1619.0138359295763
8,20.7,55,1.5,2000,11.3,1.23,0.0,0.0,False,True,False,True,True,2411.959244192148
9,22.2,48,1.7,1889,10.6,1.77,0.0,0.0,False,True,False,True,True,1215.490776530249
10,23.7,47,1.3,2000,11.7,2.67,0.0,0.0,False,True,False,True,True,991.4643185630754
11,23.2,52,1.4,2000,12.7,1.53,0.0,0.0,False,True,False,True,True,1103.5873584687338
12,23.2,52,1.2,2000,12.7,0.82,0.0,0.0,False,True,False,True,True,1189.37028393645
13,23.7,49,1.2,2000,12.3,1.04,0.0,0.0,False,True,False,True,True,1088.6705875339599
14,23.9,47,1.0,2000,11.8,0.97,0.0,0.0,False,True,False,True,True,1046.383737299381
15,22.2,60,1.3,1907,14.0,0.34,0.0,0.0,False,True,False,True,True,1264.8903289963905
16,22.0,60,1.8,2000,13.8,0.14,0.0,0.0,False,True,False,True,True,1231.489107329523
17,20.7,72,3.4,2000,15.4,0.11,0.0,0.0,False,True,False,True,True,1515.6838361694838
18,19.8,80,3.9,2000,16.2,0.12,0.0,0.0,False,True,False,True,True,1469.4832364907631
19,19.4,85,1.2,1651,16.8,0.08,0.5,0.0,False,True,False,True,True,849.3618458066787
20,19.1,84,1.7,2000,16.3,0.04,0.0,0.0,False,True,False,True,True,1315.348115739404
21,19.0,82,1.0,2000,15.8,0.0,0.0,0.0,False,True,False,True,True,1660.7165583424226
22,19.0,76,0.1,2000,14.6,0.0,0.0,0.0,False,True,False,True,True,1067.1759661788874
23,18.2,93,0.8,460,17.0,0.0,3.5,0.0,False,True,False,True,True,366.60748156660645
0,18.0,94,0.7,1906,17.0,0.0,1.0,0.0,False,True,False,True,True,482.46079166551783
1,17.7,92,0.9,1958,16.3,0.0,0.0,0.0,False,True,False,True,True,481.01779007300325
2,17.7,87,1.2,2000,15.5,0.0,0.0,0.0,False,True,False,True,True,363.09489743398456
3,17.5,87,0.5,1995,15.3,0.0,0.0,0.0,False,True,False,True,True,112.01561331121158
4,17.5,84,0.8,2000,14.7,0.0,0.0,0.0,False,True,False,True,True,160.8738814931416
5,17.2,87,0.6,2000,15.0,0.0,0.0,0.0,False,True,False,True,True,256.64481225781816
6,16.7,85,1.0,2000,14.1,0.03,0.0,0.0,False,True,False,True,True,674.9410791819486
7,17.1,77,1.5,1748,13.0,0.49,0.0,0.0,False,True,False,True,True,1481.6578475286549
8,19.0,67,1.1,1976,12.7,1.29,0.0,0.0,False,True,False,True,True,2521.2507796807868
9,21.1,60,0.9,1998,13.0,2.18,0.0,0.0,False,True,False,True,True,1321.1478964909138
10,22.1,53,1.1,1999,12.0,2.28,0.0,0.0,False,True,False,True,True,963.72261029307
11,22.9,54,2.6,1959,13.0,2.56,0.0,0.0,False,True,False,True,True,1136.795859836953
12,24.0,51,1.8,2000,13.2,2.29,0.0,0.0,False,True,False,True,True,1222.553640333879
13,25.7,46,0.8,2000,13.2,3.18,0.0,0.0,False,True,False,True,True,1267.125471733121
14,25.6,45,2.2,1961,12.7,1.39,0.0,0.0,False,True,False,True,True,1201.0844573610852
15,26.2,42,2.7,1977,12.2,1.59,0.0,0.0,False,True,False,True,True,1425.8857467520443
16,26.2,47,3.8,1996,13.9,2.45,0.0,0.0,False,True,False,True,True,1661.8611983549206
17,26.4,47,3.0,1976,14.1,1.76,0.0,0.0,False,True,False,True,True,2262.6024488404555
18,24.9,53,3.6,2000,14.6,1.28,0.0,0.0,False,True,False,True,True,3395.9821701940336
19,23.1,58,2.4,1997,14.3,0.59,0.0,0.0,False,True,False,True,True,2893.208210464277
20,21.6,62,3.3,2000,13.9,0.09,0.0,0.0,False,True,False,True,True,2580.4694293978446
21,20.6,70,1.8,1986,14.9,0.0,0.0,0.0,False,True,False,True,True,2525.1048012780548
22,20.0,70,1.0,2000,14.3,0.0,0.0,0.0,False,True,False,True,True,2331.685855229036
23,19.5,72,0.6,1989,14.3,0.0,0.0,0.0,False,True,False,True,True,1726.4961770035372
0,19.3,76,1.2,1968,14.9,0.0,0.0,0.0,False,True,False,True,True,1263.8317227876903
1,18.9,77,0.7,1987,14.7,0.0,0.0,0.0,False,True,False,True,True,1057.6521370492533
2,18.4,75,0.6,1986,13.8,0.0,0.0,0.0,False,True,False,True,True,854.9361654365597
3,18.5,73,1.0,1951,13.5,0.0,0.0,0.0,False,True,False,True,True,565.1265707038623
4,18.7,74,0.9,1933,13.9,0.0,0.0,0.0,False,True,False,True,True,468.79304714652136
5,18.6,76,0.4,1957,14.2,0.0,0.0,0.0,False,True,False,True,True,280.8662541031129
6,18.7,75,0.9,1923,14.1,0.06,0.0,0.0,False,True,False,True,True,397.76023374540665
7,19.4,69,0.3,1277,13.5,0.42,0.0,0.0,False,True,False,True,True,641.8001276675923
8,20.7,65,1.5,1004,13.8,0.97,0.0,0.0,False,True,False,True,True,982.168870945947
9,22.6,59,1.6,1030,14.1,1.8,0.0,0.0,False,True,False,True,True,1105.9126797636095
10,23.0,57,2.2,1145,14.0,1.1,0.0,0.0,False,True,False,True,True,1248.3063262941814
11,24.5,51,1.5,1333,13.6,1.97,0.0,0.0,False,True,False,True,True,1531.7073884880913
12,24.5,56,2.3,1094,15.1,1.74,0.0,0.0,False,True,False,True,True,1719.388631040924
13,24.9,52,1.8,1554,14.3,1.7,0.0,0.0,False,True,False,True,True,1835.1470013844353
14,26.6,50,2.4,1119,15.3,2.95,0.0,0.0,False,True,False,True,True,2109.0367907989657
15,25.5,50,2.2,1025,14.3,0.47,0.0,0.0,False,True,False,True,True,2235.3896492373456
16,25.8,50,1.7,1152,14.5,0.66,0.0,0.0,False,True,False,True,True,2489.4883403630993
17,25.6,57,3.3,919,16.4,0.87,0.0,0.0,False,True,False,True,True,2629.972911056145
18,23.4,63,3.6,1245,15.9,0.5,0.0,0.0,False,True,False,True,True,2505.534640506868
19,22.8,64,2.3,1444,15.6,0.45,0.0,0.0,False,True,False,True,True,2372.9546267497835
20,22.1,65,1.3,1611,15.2,0.09,0.0,0.0,False,True,False,True,True,2298.341713563533
21,21.8,67,0.0,1485,15.3,0.0,0.0,0.0,False,True,False,True,True,2201.662976375119
22,21.6,66,1.2,1438,14.9,0.0,0.0,0.0,False,True,False,True,True,1961.7812188825615
23,21.5,62,0.1,1827,13.9,0.0,0.0,0.0,False,True,False,True,True,1402.1049300857142
0,21.1,69,0.5,1086,15.1,0.0,0.0,0.0,False,True,False,True,True,1039.5405738762327
1,20.8,72,1.0,912,15.5,0.0,0.0,0.0,False,True,False,True,True,696.4105416454357
2,20.8,73,0.8,829,15.7,0.0,0.0,0.0,False,True,False,True,True,500.4406825266786
3,20.8,73,0.7,756,15.7,0.0,0.0,0.0,False,True,False,True,True,266.44136771480925
4,21.0,72,0.8,677,15.7,0.0,0.0,0.0,False,True,False,True,True,159.55475043345507
5,20.3,84,3.2,518,17.5,0.0,0.0,0.0,False,True,False,True,True,175.4580639104257
6,19.5,95,1.4,179,18.6,0.0,1.5,0.0,False,True,False,True,True,74.32468889853581
7,19.4,97,0.9,272,18.9,0.0,13.5,0.0,False,True,False,True,True,63.36057249714426
8,18.9,97,1.2,492,18.4,0.06,11.5,0.0,False,True,False,True,True,140.44394532414816
9,19.1,96,0.6,273,18.4,0.17,1.5,0.0,False,True,False,True,True,159.42621882008075
10,19.7,94,1.1,497,18.7,0.61,1.0,0.0,False,True,False,True,True,529.3324509521386
11,20.5,79,1.7,770,16.7,1.25,0.0,0.0,False,True,False,True,True,742.8396774384751
12,21.2,75,0.7,876,16.5,1.07,0.0,0.0,False,True,False,True,True,975.6795059308835
13,22.8,67,1.2,930,16.3,1.55,0.0,0.0,False,True,False,True,True,1072.9923913260743
14,23.8,62,1.2,1282,16.0,1.91,0.0,0.0,False,True,False,True,True,1146.8443950863218
15,24.6,57,1.8,1664,15.5,1.54,0.0,0.0,False,True,False,True,True,1285.608214530911
16,25.0,56,0.7,1723,15.6,1.27,0.0,0.0,False,True,False,True,True,1566.4525137799271
17,24.6,57,1.0,1866,15.5,0.45,0.0,0.0,False,True,False,True,True,1975.0402266304704
18,24.0,61,1.5,1935,16.0,0.26,0.0,0.0,False,True,False,True,True,2966.0736169403085
19,23.6,63,0.6,1956,16.1,0.19,0.0,0.0,False,True,False,True,True,1840.8705893497975
20,22.6,74,1.2,1594,17.7,0.01,0.0,0.0,False,True,False,True,True,1524.9801971747731
21,22.2,72,1.0,1786,16.9,0.0,0.0,0.0,False,True,False,True,True,1760.3923132045365
22,21.8,72,1.0,1952,16.5,0.0,0.0,0.0,False,True,False,True,True,1758.4871125649754
23,21.6,68,0.8,2000,15.4,0.0,0.0,0.0,False,True,False,True,True,1313.6397342077582
0,21.0,70,0.9,2000,15.3,0.0,0.0,0.0,False,True,False,True,True,1004.6199005829392
1,20.6,65,1.2,2000,13.7,0.0,0.0,0.0,False,True,False,True,True,712.8507491451097
2,20.1,67,1.1,2000,13.7,0.0,0.1,0.0,False,True,False,True,True,448.3734674187248
3,18.8,93,1.0,419,17.6,0.0,5.4,0.0,False,True,False,True,True,138.38723984535358
4,18.0,93,1.6,627,16.8,0.0,10.5,0.0,False,True,False,True,True,102.80731195039098
5,17.4,86,1.1,1820,15.0,0.0,0.5,0.0,False,True,False,True,True,159.75054654194292
6,17.2,83,1.3,2000,14.2,0.07,0.0,0.0,False,True,False,True,True,589.3807648642306
7,18.2,75,1.4,2000,13.6,0.56,0.0,0.0,False,True,False,True,True,1486.1090273889347
8,18.7,71,1.1,1992,13.3,0.61,0.0,0.0,False,True,False,True,True,2341.210712962285
9,20.1,65,1.4,2000,13.3,0.93,0.0,0.0,False,True,False,True,True,1181.5123262889524
10,22.0,56,1.5,1989,12.8,1.91,0.0,0.0,False,True,False,True,True,1006.6212188204044
11,22.9,57,1.4,1918,13.9,2.24,0.0,0.0,False,True,False,True,True,1116.7779529123904
12,24.4,50,1.6,2000,13.2,3.07,0.0,0.0,False,True,False,True,True,1270.024694371035
13,25.3,48,1.8,1935,13.4,3.42,0.0,0.0,False,True,False,True,True,1073.1921268652436
14,26.4,43,2.1,1944,12.8,3.23,0.0,0.0,False,True,False,True,True,1050.3110758439727
15,26.7,40,1.6,1995,11.9,2.42,0.0,0.0,False,True,False,True,True,1464.605508696828
16,26.5,45,1.6,2000,13.5,1.91,0.0,0.0,False,True,False,True,True,1758.4806922000084
17,26.1,45,1.4,2000,13.2,1.26,0.0,0.0,False,True,False,True,True,2476.705265953731
18,25.9,44,1.5,2000,12.7,1.36,0.0,0.0,False,True,False,True,True,2891.845099959099
19,24.3,48,1.5,2000,12.5,0.59,0.0,0.0,False,True,False,True,True,2974.210088945376
20,22.6,51,1.3,2000,11.9,0.06,0.0,0.0,False,True,False,True,True,2438.390426105568
21,21.4,54,1.5,2000,11.6,0.0,0.0,0.0,False,True,False,True,True,2234.754171435171
22,20.4,54,1.4,2000,10.7,0.0,0.0,0.0,False,True,False,True,True,2161.7918504025365
23,19.6,55,1.4,2000,10.3,0.0,0.0,0.0,False,True,False,True,True,1577.246708263882
0,19.0,57,1.6,2000,10.2,0.0,0.0,0.0,False,True,False,True,True,1268.363405791834
1,18.4,59,1.3,2000,10.2,0.0,0.0,0.0,False,True,False,True,True,1056.6238438344674
2,17.9,60,0.8,2000,10.0,0.0,0.0,0.0,False,True,False,True,True,725.6560802582695
3,17.4,61,1.2,2000,9.7,0.0,0.0,0.0,False,True,False,True,True,516.3913713448461
4,16.9,63,1.0,2000,9.8,0.0,0.0,0.0,False,True,False,True,True,283.2627274593042
5,16.6,65,1.2,2000,9.9,0.0,0.0,0.0,False,True,False,True,True,292.26732921717536
6,16.3,66,0.7,2000,9.9,0.05,0.0,0.0,False,True,False,True,True,390.3830156622183
7,17.0,60,1.1,1993,9.1,0.47,0.0,0.0,False,True,False,True,True,613.8902068282548
8,18.7,57,1.0,1956,9.9,1.05,0.0,0.0,False,True,False,True,True,866.4941623537976
9,20.4,54,1.5,2000,10.7,1.88,0.0,0.0,False,True,False,True,True,1145.0967567974892
10,21.8,46,0.9,1927,9.6,2.46,0.0,0.0,False,True,False,True,True,1121.9782199270492
11,23.4,46,1.6,1954,11.1,2.96,0.0,0.0,False,True,False,True,True,1352.6231178986857
12,24.8,43,1.2,1943,11.3,3.27,0.0,0.0,False,True,False,True,True,1541.733529873337
13,26.2,37,1.2,1936,10.3,3.36,0.0,0.0,False,True,False,True,True,1719.9896491527586
14,27.1,40,1.8,1779,12.3,3.26,0.0,0.0,False,True,False,True,True,1783.0522135562708
15,27.8,41,1.6,1851,13.3,2.89,0.0,0.0,False,True,False,True,True,1874.3763732122823
16,28.3,41,2.6,1852,13.7,2.58,0.0,0.0,False,True,False,True,True,2042.7397331127017
17,28.4,43,2.0,1806,14.6,1.93,0.0,0.0,False,True,False,True,True,2373.8057463070454
18,28.0,46,2.3,1833,15.2,1.23,0.0,0.0,False,True,False,True,True,2455.4712896203623
19,27.2,48,1.4,1994,15.2,0.57,0.0,0.0,False,True,False,True,True,2439.9725643691513
20,25.0,60,2.4,1773,16.6,0.1,0.0,0.0,False,True,False,True,True,2468.998693921613
21,23.7,64,1.7,1707,16.4,0.0,0.0,0.0,False,True,False,True,True,2438.154466317821
22,22.8,69,1.7,1656,16.8,0.0,0.0,0.0,False,True,False,True,True,2030.601717108755
23,22.1,73,1.6,1180,17.0,0.0,0.0,0.0,False,True,False,True,True,1606.7349758663809
0,21.5,76,1.4,1015,17.0,0.0,0.0,0.0,False,True,False,True,True,1386.3917217997928
1,20.9,79,2.0,932,17.1,0.0,0.0,0.0,False,True,False,True,True,915.8780023817113
2,20.5,76,1.1,994,16.1,0.0,0.0,0.0,False,True,False,True,True,737.7541650724379
3,19.9,80,1.6,741,16.3,0.0,0.0,0.0,False,True,False,True,True,500.512792099377
4,19.4,82,0.9,531,16.2,0.0,0.0,0.0,False,True,False,True,True,255.71363051532967
5,19.0,85,0.8,567,16.4,0.0,0.0,0.0,False,True,False,True,True,279.3101391638491
6,18.9,83,0.3,576,15.9,0.05,0.0,0.0,False,True,False,True,True,302.54021513646444
7,19.6,75,0.9,884,15.0,0.42,0.0,0.0,False,True,False,True,True,498.28129600298575
8,21.1,70,0.3,766,15.4,0.9,0.0,0.0,False,True,False,True,True,674.0427060324297
9,22.5,66,1.2,605,15.8,0.97,0.0,0.0,False,True,False,True,True,965.5700095262339
10,23.0,66,1.1,516,16.2,0.83,0.0,0.0,False,True,False,True,True,974.6701285250685
