context_id,Date,Seasons,Holiday,Functioning Day
4093,20/05/2018,Spring,No Holiday,Yes
4094,20/05/2018,Spring,No Holiday,Yes
4095,20/05/2018,Spring,No Holiday,Yes
4096,20/05/2018,Spring,No Holiday,Yes
4097,20/05/2018,Spring,No Holiday,Yes
4098,20/05/2018,Spring,No Holiday,Yes
4099,20/05/2018,Spring,No Holiday,Yes
4100,20/05/2018,Spring,No Holiday,Yes
4101,20/05/2018,Spring,No Holiday,Yes
4102,20/05/2018,Spring,No Holiday,Yes
4103,20/05/2018,Spring,No Holiday,Yes
4104,20/05/2018,Spring,No Holiday,Yes
4105,21/05/2018,Spring,No Holiday,Yes
4106,21/05/2018,Spring,No Holiday,Yes
4107,21/05/2018,Spring,No Holiday,Yes
4108,21/05/2018,Spring,No Holiday,Yes
4109,21/05/2018,Spring,No Holiday,Yes
4110,21/05/2018,Spring,No Holiday,Yes
4111,21/05/2018,Spring,No Holiday,Yes
4112,21/05/2018,Spring,No Holiday,Yes
4113,21/05/2018,Spring,No Holiday,Yes
4114,21/05/2018,Spring,No Holiday,Yes
4115,21/05/2018,Spring,No Holiday,Yes
4116,21/05/2018,Spring,No Holiday,Yes
4117,21/05/2018,Spring,No Holiday,Yes
4118,21/05/2018,Spring,No Holiday,Yes
4119,21/05/2018,Spring,No Holiday,Yes
4120,21/05/2018,Spring,No Holiday,Yes
4121,21/05/2018,Spring,No Holiday,Yes
4122,21/05/2018,Spring,No Holiday,Yes
4123,21/05/2018,Spring,No Holiday,Yes
4124,21/05/2018,Spring,No Holiday,Yes
4125,21/05/2018,Spring,No Holiday,Yes
4126,21/05/2018,Spring,No Holiday,Yes
4127,21/05/2018,Spring,No Holiday,Yes
4128,21/05/2018,Spring,No Holiday,Yes
4129,22/05/2018,Spring,Holiday,Yes
4130,22/05/2018,Spring,Holiday,Yes
4131,22/05/2018,Spring,Holiday,Yes
4132,22/05/2018,Spring,Holiday,Yes
4133,22/05/2018,Spring,Holiday,Yes
4134,22/05/2018,Spring,Holiday,Yes
4135,22/05/2018,Spring,Holiday,Yes
4136,22/05/2018,Spring,Holiday,Yes
4137,22/05/2018,Spring,Holiday,Yes
4138,22/05/2018,Spring,Holiday,Yes
4139,22/05/2018,Spring,Holiday,Yes
4140,22/05/2018,Spring,Holiday,Yes
4141,22/05/2018,Spring,Holiday,Yes
4142,22/05/2018,Spring,Holiday,Yes
4143,22/05/2018,Spring,Holiday,Yes
4144,22/05/2018,Spring,Holiday,Yes
4145,22/05/2018,Spring,Holiday,Yes
4146,22/05/2018,Spring,Holiday,Yes
4147,22/05/2018,Spring,Holiday,Yes
4148,22/05/2018,Spring,Holiday,Yes
4149,22/05/2018,Spring,Holiday,Yes
4150,22/05/2018,Spring,Holiday,Yes
4151,22/05/2018,Spring,Holiday,Yes
4152,22/05/2018,Spring,Holiday,Yes
4153,23/05/2018,Spring,No Holiday,Yes
4154,23/05/2018,Spring,No Holiday,Yes
4155,23/05/2018,Spring,No Holiday,Yes
4156,23/05/2018,Spring,No Holiday,Yes
4157,23/05/2018,Spring,No Holiday,Yes
4158,23/05/2018,Spring,No Holiday,Yes
4159,23/05/2018,Spring,No Holiday,Yes
4160,23/05/2018,Spring,No Holiday,Yes
4161,23/05/2018,Spring,No Holiday,Yes
4162,23/05/2018,Spring,No Holiday,Yes
4163,23/05/2018,Spring,No Holiday,Yes
4164,23/05/2018,Spring,No Holiday,Yes
4165,23/05/2018,Spring,No Holiday,Yes
4166,23/05/2018,Spring,No Holiday,Yes
4167,23/05/2018,Spring,No Holiday,Yes
4168,23/05/2018,Spring,No Holiday,Yes
4169,23/05/2018,Spring,No Holiday,Yes
4171,23/05/2018,Spring,No Holiday,Yes
4172,23/05/2018,Spring,No Holiday,Yes
4173,23/05/2018,Spring,No Holiday,Yes
4174,23/05/2018,Spring,No Holiday,Yes
4175,23/05/2018,Spring,No Holiday,Yes
4176,23/05/2018,Spring,No Holiday,Yes
4177,24/05/2018,Spring,No Holiday,Yes
4178,24/05/2018,Spring,No Holiday,Yes
4179,24/05/2018,Spring,No Holiday,Yes
4180,24/05/2018,Spring,No Holiday,Yes
4181,24/05/2018,Spring,No Holiday,Yes
4182,24/05/2018,Spring,No Holiday,Yes
4183,24/05/2018,Spring,No Holiday,Yes
4184,24/05/2018,Spring,No Holiday,Yes
4185,24/05/2018,Spring,No Holiday,Yes
4186,24/05/2018,Spring,No Holiday,Yes
4187,24/05/2018,Spring,No Holiday,Yes
4188,24/05/2018,Spring,No Holiday,Yes
4189,24/05/2018,Spring,No Holiday,Yes
4190,24/05/2018,Spring,No Holiday,Yes
4191,24/05/2018,Spring,No Holiday,Yes
4192,24/05/2018,Spring,No Holiday,Yes
4193,24/05/2018,Spring,No Holiday,Yes
4194,24/05/2018,Spring,No Holiday,Yes
4195,24/05/2018,Spring,No Holiday,Yes
4196,24/05/2018,Spring,No Holiday,Yes
4197,24/05/2018,Spring,No Holiday,Yes
4198,24/05/2018,Spring,No Holiday,Yes
4199,24/05/2018,Spring,No Holiday,Yes
4200,24/05/2018,Spring,No Holiday,Yes
4201,25/05/2018,Spring,No Holiday,Yes
4202,25/05/2018,Spring,No Holiday,Yes
4203,25/05/2018,Spring,No Holiday,Yes
4204,25/05/2018,Spring,No Holiday,Yes
4205,25/05/2018,Spring,No Holiday,Yes
4206,25/05/2018,Spring,No Holiday,Yes
4207,25/05/2018,Spring,No Holiday,Yes
4208,25/05/2018,Spring,No Holiday,Yes
4209,25/05/2018,Spring,No Holiday,Yes
4210,25/05/2018,Spring,No Holiday,Yes
4211,25/05/2018,Spring,No Holiday,Yes
4212,25/05/2018,Spring,No Holiday,Yes
4213,25/05/2018,Spring,No Holiday,Yes
4214,25/05/2018,Spring,No Holiday,Yes
4215,25/05/2018,Spring,No Holiday,Yes
4216,25/05/2018,Spring,No Holiday,Yes
4217,25/05/2018,Spring,No Holiday,Yes
4218,25/05/2018,Spring,No Holiday,Yes
4219,25/05/2018,Spring,No Holiday,Yes
4220,25/05/2018,Spring,No Holiday,Yes
4221,25/05/2018,Spring,No Holiday,Yes
4222,25/05/2018,Spring,No Holiday,Yes
4223,25/05/2018,Spring,No Holiday,Yes
4224,25/05/2018,Spring,No Holiday,Yes
4225,26/05/2018,Spring,No Holiday,Yes
4226,26/05/2018,Spring,No Holiday,Yes
4227,26/05/2018,Spring,No Holiday,Yes
4228,26/05/2018,Spring,No Holiday,Yes
4229,26/05/2018,Spring,No Holiday,Yes
4230,26/05/2018,Spring,No Holiday,Yes
4231,26/05/2018,Spring,No Holiday,Yes
4232,26/05/2018,Spring,No Holiday,Yes
4233,26/05/2018,Spring,No Holiday,Yes
4234,26/05/2018,Spring,No Holiday,Yes
4235,26/05/2018,Spring,No Holiday,Yes
4236,26/05/2018,Spring,No Holiday,Yes
4237,26/05/2018,Spring,No Holiday,Yes
4238,26/05/2018,Spring,No Holiday,Yes
4239,26/05/2018,Spring,No Holiday,Yes
4240,26/05/2018,Spring,No Holiday,Yes
4241,26/05/2018,Spring,No Holiday,Yes
4242,26/05/2018,Spring,No Holiday,Yes
4243,26/05/2018,Spring,No Holiday,Yes
4244,26/05/2018,Spring,No Holiday,Yes
4245,26/05/2018,Spring,No Holiday,Yes
4246,26/05/2018,Spring,No Holiday,Yes
4247,26/05/2018,Spring,No Holiday,Yes
4248,26/05/2018,Spring,No Holiday,Yes
4249,27/05/2018,Spring,No Holiday,Yes
4250,27/05/2018,Spring,No Holiday,Yes
4251,27/05/2018,Spring,No Holiday,Yes
4252,27/05/2018,Spring,No Holiday,Yes
4253,27/05/2018,Spring,No Holiday,Yes
4254,27/05/2018,Spring,No Holiday,Yes
4255,27/05/2018,Spring,No Holiday,Yes
4256,27/05/2018,Spring,No Holiday,Yes
4257,27/05/2018,Spring,No Holiday,Yes
4258,27/05/2018,Spring,No Holiday,Yes
4259,27/05/2018,Spring,No Holiday,Yes
4260,27/05/2018,Spring,No Holiday,Yes
4261,27/05/2018,Spring,No Holiday,Yes
4262,27/05/2018,Spring,No Holiday,Yes
4263,27/05/2018,Spring,No Holiday,Yes
4264,27/05/2018,Spring,No Holiday,Yes
4265,27/05/2018,Spring,No Holiday,Yes
4266,27/05/2018,Spring,No Holiday,Yes
4267,27/05/2018,Spring,No Holiday,Yes
4268,27/05/2018,Spring,No Holiday,Yes
4269,27/05/2018,Spring,No Holiday,Yes
4270,27/05/2018,Spring,No Holiday,Yes
4271,27/05/2018,Spring,No Holiday,Yes
4272,27/05/2018,Spring,No Holiday,Yes
4273,28/05/2018,Spring,No Holiday,Yes
4274,28/05/2018,Spring,No Holiday,Yes
4275,28/05/2018,Spring,No Holiday,Yes
4276,28/05/2018,Spring,No Holiday,Yes
4277,28/05/2018,Spring,No Holiday,Yes
4278,28/05/2018,Spring,No Holiday,Yes
4279,28/05/2018,Spring,No Holiday,Yes
4280,28/05/2018,Spring,No Holiday,Yes
4281,28/05/2018,Spring,No Holiday,Yes
4282,28/05/2018,Spring,No Holiday,Yes
4283,28/05/2018,Spring,No Holiday,Yes
4284,28/05/2018,Spring,No Holiday,Yes
4285,28/05/2018,Spring,No Holiday,Yes
4286,28/05/2018,Spring,No Holiday,Yes
4287,28/05/2018,Spring,No Holiday,Yes
4288,28/05/2018,Spring,No Holiday,Yes
4289,28/05/2018,Spring,No Holiday,Yes
4290,28/05/2018,Spring,No Holiday,Yes
4291,28/05/2018,Spring,No Holiday,Yes
4292,28/05/2018,Spring,No Holiday,Yes
4293,28/05/2018,Spring,No Holiday,Yes
4294,28/05/2018,Spring,No Holiday,Yes
4295,28/05/2018,Spring,No Holiday,Yes
4296,28/05/2018,Spring,No Holiday,Yes
4297,29/05/2018,Spring,No Holiday,Yes
4298,29/05/2018,Spring,No Holiday,Yes
4299,29/05/2018,Spring,No Holiday,Yes
4300,29/05/2018,Spring,No Holiday,Yes
4301,29/05/2018,Spring,No Holiday,Yes
4302,29/05/2018,Spring,No Holiday,Yes
4303,29/05/2018,Spring,No Holiday,Yes
4304,29/05/2018,Spring,No Holiday,Yes
4305,29/05/2018,Spring,No Holiday,Yes
4306,29/05/2018,Spring,No Holiday,Yes
4307,29/05/2018,Spring,No Holiday,Yes
4308,29/05/2018,Spring,No Holiday,Yes
4309,29/05/2018,Spring,No Holiday,Yes
4310,29/05/2018,Spring,No Holiday,Yes
4311,29/05/2018,Spring,No Holiday,Yes
4312,29/05/2018,Spring,No Holiday,Yes
4313,29/05/2018,Spring,No Holiday,Yes
4314,29/05/2018,Spring,No Holiday,Yes
4315,29/05/2018,Spring,No Holiday,Yes
4316,29/05/2018,Spring,No Holiday,Yes
4317,29/05/2018,Spring,No Holiday,Yes
4318,29/05/2018,Spring,No Holiday,Yes
4319,29/05/2018,Spring,No Holiday,Yes
4320,29/05/2018,Spring,No Holiday,Yes
4321,30/05/2018,Spring,No Holiday,Yes
4322,30/05/2018,Spring,No Holiday,Yes
4323,30/05/2018,Spring,No Holiday,Yes
4324,30/05/2018,Spring,No Holiday,Yes
4325,30/05/2018,Spring,No Holiday,Yes
4326,30/05/2018,Spring,No Holiday,Yes
4327,30/05/2018,Spring,No Holiday,Yes
4328,30/05/2018,Spring,No Holiday,Yes
4329,30/05/2018,Spring,No Holiday,Yes
4330,30/05/2018,Spring,No Holiday,Yes
4331,30/05/2018,Spring,No Holiday,Yes
4332,30/05/2018,Spring,No Holiday,Yes
4333,30/05/2018,Spring,No Holiday,Yes
4334,30/05/2018,Spring,No Holiday,Yes
4335,30/05/2018,Spring,No Holiday,Yes
4336,30/05/2018,Spring,No Holiday,Yes
4337,30/05/2018,Spring,No Holiday,Yes
4338,30/05/2018,Spring,No Holiday,Yes
4339,30/05/2018,Spring,No Holiday,Yes
4340,30/05/2018,Spring,No Holiday,Yes
4341,30/05/2018,Spring,No Holiday,Yes
4342,30/05/2018,Spring,No Holiday,Yes
4343,30/05/2018,Spring,No Holiday,Yes
4344,30/05/2018,Spring,No Holiday,Yes
4345,31/05/2018,Spring,No Holiday,Yes
4346,31/05/2018,Spring,No Holiday,Yes
4347,31/05/2018,Spring,No Holiday,Yes
4348,31/05/2018,Spring,No Holiday,Yes
4349,31/05/2018,Spring,No Holiday,Yes
4350,31/05/2018,Spring,No Holiday,Yes
4351,31/05/2018,Spring,No Holiday,Yes
4352,31/05/2018,Spring,No Holiday,Yes
4353,31/05/2018,Spring,No Holiday,Yes
4354,31/05/2018,Spring,No Holiday,Yes
4355,31/05/2018,Spring,No Holiday,Yes
4356,31/05/2018,Spring,No Holiday,Yes
4357,31/05/2018,Spring,No Holiday,Yes
4358,31/05/2018,Spring,No Holiday,Yes
4359,31/05/2018,Spring,No Holiday,Yes
4360,31/05/2018,Spring,No Holiday,Yes
4361,31/05/2018,Spring,No Holiday,Yes
4362,31/05/2018,Spring,No Holiday,Yes
4363,31/05/2018,Spring,No Holiday,Yes
4364,31/05/2018,Spring,No Holiday,Yes
4365,31/05/2018,Spring,No Holiday,Yes
4366,31/05/2018,Spring,No Holiday,Yes
4367,31/05/2018,Spring,No Holiday,Yes
4368,31/05/2018,Spring,No Holiday,Yes
4369,01/06/2018,Summer,No Holiday,Yes
4370,01/06/2018,Summer,No Holiday,Yes
4371,01/06/2018,Summer,No Holiday,Yes
4372,01/06/2018,Summer,No Holiday,Yes
4373,01/06/2018,Summer,No Holiday,Yes
4374,01/06/2018,Summer,No Holiday,Yes
4375,01/06/2018,Summer,No Holiday,Yes
4376,01/06/2018,Summer,No Holiday,Yes
4377,01/06/2018,Summer,No Holiday,Yes
4378,01/06/2018,Summer,No Holiday,Yes
4379,01/06/2018,Summer,No Holiday,Yes
4380,01/06/2018,Summer,No Holiday,Yes
4381,01/06/2018,Summer,No Holiday,Yes
4382,01/06/2018,Summer,No Holiday,Yes
4383,01/06/2018,Summer,No Holiday,Yes
4384,01/06/2018,Summer,No Holiday,Yes
4385,01/06/2018,Summer,No Holiday,Yes
4386,01/06/2018,Summer,No Holiday,Yes
4387,01/06/2018,Summer,No Holiday,Yes
4388,01/06/2018,Summer,No Holiday,Yes
4389,01/06/2018,Summer,No Holiday,Yes
4390,01/06/2018,Summer,No Holiday,Yes
4391,01/06/2018,Summer,No Holiday,Yes
4392,01/06/2018,Summer,No Holiday,Yes
4393,02/06/2018,Summer,No Holiday,Yes
4394,02/06/2018,Summer,No Holiday,Yes
4395,02/06/2018,Summer,No Holiday,Yes
4396,02/06/2018,Summer,No Holiday,Yes
4397,02/06/2018,Summer,No Holiday,Yes
4398,02/06/2018,Summer,No Holiday,Yes
4399,02/06/2018,Summer,No Holiday,Yes
4400,02/06/2018,Summer,No Holiday,Yes
4401,02/06/2018,Summer,No Holiday,Yes
4402,02/06/2018,Summer,No Holiday,Yes
4403,02/06/2018,Summer,No Holiday,Yes
4404,02/06/2018,Summer,No Holiday,Yes
4405,02/06/2018,Summer,No Holiday,Yes
4406,02/06/2018,Summer,No Holiday,Yes
4407,02/06/2018,Summer,No Holiday,Yes
4408,02/06/2018,Summer,No Holiday,Yes
4409,02/06/2018,Summer,No Holiday,Yes
4410,02/06/2018,Summer,No Holiday,Yes
4411,02/06/2018,Summer,No Holiday,Yes
4412,02/06/2018,Summer,No Holiday,Yes
4413,02/06/2018,Summer,No Holiday,Yes
4414,02/06/2018,Summer,No Holiday,Yes
4415,02/06/2018,Summer,No Holiday,Yes
4416,02/06/2018,Summer,No Holiday,Yes
4417,03/06/2018,Summer,No Holiday,Yes
4418,03/06/2018,Summer,No Holiday,Yes
4419,03/06/2018,Summer,No Holiday,Yes
4420,03/06/2018,Summer,No Holiday,Yes
4421,03/06/2018,Summer,No Holiday,Yes
4422,03/06/2018,Summer,No Holiday,Yes
4423,03/06/2018,Summer,No Holiday,Yes
4424,03/06/2018,Summer,No Holiday,Yes
4425,03/06/2018,Summer,No Holiday,Yes
4426,03/06/2018,Summer,No Holiday,Yes
4427,03/06/2018,Summer,No Holiday,Yes
4428,03/06/2018,Summer,No Holiday,Yes
4429,03/06/2018,Summer,No Holiday,Yes
4430,03/06/2018,Summer,No Holiday,Yes
4431,03/06/2018,Summer,No Holiday,Yes
4432,03/06/2018,Summer,No Holiday,Yes
4433,03/06/2018,Summer,No Holiday,Yes
4434,03/06/2018,Summer,No Holiday,Yes
4435,03/06/2018,Summer,No Holiday,Yes
4436,03/06/2018,Summer,No Holiday,Yes
4437,03/06/2018,Summer,No Holiday,Yes
4438,03/06/2018,Summer,No Holiday,Yes
4439,03/06/2018,Summer,No Holiday,Yes
4440,03/06/2018,Summer,No Holiday,Yes
4441,04/06/2018,Summer,No Holiday,Yes
4442,04/06/2018,Summer,No Holiday,Yes
4443,04/06/2018,Summer,No Holiday,Yes
4444,04/06/2018,Summer,No Holiday,Yes
4445,04/06/2018,Summer,No Holiday,Yes
4446,04/06/2018,Summer,No Holiday,Yes
4447,04/06/2018,Summer,No Holiday,Yes
4448,04/06/2018,Summer,No Holiday,Yes
4449,04/06/2018,Summer,No Holiday,Yes
4450,04/06/2018,Summer,No Holiday,Yes
4451,04/06/2018,Summer,No Holiday,Yes
4452,04/06/2018,Summer,No Holiday,Yes
4453,04/06/2018,Summer,No Holiday,Yes
4454,04/06/2018,Summer,No Holiday,Yes
4455,04/06/2018,Summer,No Holiday,Yes
4456,04/06/2018,Summer,No Holiday,Yes
4457,04/06/2018,Summer,No Holiday,Yes
4458,04/06/2018,Summer,No Holiday,Yes
4459,04/06/2018,Summer,No Holiday,Yes
4460,04/06/2018,Summer,No Holiday,Yes
4461,04/06/2018,Summer,No Holiday,Yes
4462,04/06/2018,Summer,No Holiday,Yes
4463,04/06/2018,Summer,No Holiday,Yes
4464,04/06/2018,Summer,No Holiday,Yes
4465,05/06/2018,Summer,No Holiday,Yes
4466,05/06/2018,Summer,No Holiday,Yes
4467,05/06/2018,Summer,No Holiday,Yes
4468,05/06/2018,Summer,No Holiday,Yes
4469,05/06/2018,Summer,No Holiday,Yes
4470,05/06/2018,Summer,No Holiday,Yes
4471,05/06/2018,Summer,No Holiday,Yes
4472,05/06/2018,Summer,No Holiday,Yes
4473,05/06/2018,Summer,No Holiday,Yes
4474,05/06/2018,Summer,No Holiday,Yes
4475,05/06/2018,Summer,No Holiday,Yes
4476,05/06/2018,Summer,No Holiday,Yes
4477,05/06/2018,Summer,No Holiday,Yes
4478,05/06/2018,Summer,No Holiday,Yes
4479,05/06/2018,Summer,No Holiday,Yes
4480,05/06/2018,Summer,No Holiday,Yes
4481,05/06/2018,Summer,No Holiday,Yes
4482,05/06/2018,Summer,No Holiday,Yes
4483,05/06/2018,Summer,No Holiday,Yes
4484,05/06/2018,Summer,No Holiday,Yes
4485,05/06/2018,Summer,No Holiday,Yes
4486,05/06/2018,Summer,No Holiday,Yes
4487,05/06/2018,Summer,No Holiday,Yes
4488,05/06/2018,Summer,No Holiday,Yes
4489,06/06/2018,Summer,Holiday,Yes
4490,06/06/2018,Summer,Holiday,Yes
4491,06/06/2018,Summer,Holiday,Yes
4492,06/06/2018,Summer,Holiday,Yes
4493,06/06/2018,Summer,Holiday,Yes
4494,06/06/2018,Summer,Holiday,Yes
4495,06/06/2018,Summer,Holiday,Yes
4496,06/06/2018,Summer,Holiday,Yes
4497,06/06/2018,Summer,Holiday,Yes
4498,06/06/2018,Summer,Holiday,Yes
4499,06/06/2018,Summer,Holiday,Yes
4500,06/06/2018,Summer,Holiday,Yes
4501,06/06/2018,Summer,Holiday,Yes
4502,06/06/2018,Summer,Holiday,Yes
4503,06/06/2018,Summer,Holiday,Yes
4504,06/06/2018,Summer,Holiday,Yes
4505,06/06/2018,Summer,Holiday,Yes
4506,06/06/2018,Summer,Holiday,Yes
4507,06/06/2018,Summer,Holiday,Yes
4508,06/06/2018,Summer,Holiday,Yes
4509,06/06/2018,Summer,Holiday,Yes
4510,06/06/2018,Summer,Holiday,Yes
4511,06/06/2018,Summer,Holiday,Yes
4512,06/06/2018,Summer,Holiday,Yes
4513,07/06/2018,Summer,No Holiday,Yes
4514,07/06/2018,Summer,No Holiday,Yes
4515,07/06/2018,Summer,No Holiday,Yes
4516,07/06/2018,Summer,No Holiday,Yes
4517,07/06/2018,Summer,No Holiday,Yes
4518,07/06/2018,Summer,No Holiday,Yes
4519,07/06/2018,Summer,No Holiday,Yes
4520,07/06/2018,Summer,No Holiday,Yes
4521,07/06/2018,Summer,No Holiday,Yes
4522,07/06/2018,Summer,No Holiday,Yes
4523,07/06/2018,Summer,No Holiday,Yes
4524,07/06/2018,Summer,No Holiday,Yes
4525,07/06/2018,Summer,No Holiday,Yes
4526,07/06/2018,Summer,No Holiday,Yes
4527,07/06/2018,Summer,No Holiday,Yes
4528,07/06/2018,Summer,No Holiday,Yes
4529,07/06/2018,Summer,No Holiday,Yes
4530,07/06/2018,Summer,No Holiday,Yes
4531,07/06/2018,Summer,No Holiday,Yes
4532,07/06/2018,Summer,No Holiday,Yes
4533,07/06/2018,Summer,No Holiday,Yes
4534,07/06/2018,Summer,No Holiday,Yes
4535,07/06/2018,Summer,No Holiday,Yes
4536,07/06/2018,Summer,No Holiday,Yes
4537,08/06/2018,Summer,No Holiday,Yes
4538,08/06/2018,Summer,No Holiday,Yes
4539,08/06/2018,Summer,No Holiday,Yes
4540,08/06/2018,Summer,No Holiday,Yes
4541,08/06/2018,Summer,No Holiday,Yes
4542,08/06/2018,Summer,No Holiday,Yes
4543,08/06/2018,Summer,No Holiday,Yes
4544,08/06/2018,Summer,No Holiday,Yes
4545,08/06/2018,Summer,No Holiday,Yes
4546,08/06/2018,Summer,No Holiday,Yes
4547,08/06/2018,Summer,No Holiday,Yes
4548,08/06/2018,Summer,No Holiday,Yes
4549,08/06/2018,Summer,No Holiday,Yes
4550,08/06/2018,Summer,No Holiday,Yes
4551,08/06/2018,Summer,No Holiday,Yes
4552,08/06/2018,Summer,No Holiday,Yes
4553,08/06/2018,Summer,No Holiday,Yes
4554,08/06/2018,Summer,No Holiday,Yes
4555,08/06/2018,Summer,No Holiday,Yes
4557,08/06/2018,Summer,No Holiday,Yes
4558,08/06/2018,Summer,No Holiday,Yes
4559,08/06/2018,Summer,No Holiday,Yes
4560,08/06/2018,Summer,No Holiday,Yes
4561,09/06/2018,Summer,No Holiday,Yes
4562,09/06/2018,Summer,No Holiday,Yes
4563,09/06/2018,Summer,No Holiday,Yes
4564,09/06/2018,Summer,No Holiday,Yes
4565,09/06/2018,Summer,No Holiday,Yes
4566,09/06/2018,Summer,No Holiday,Yes
4567,09/06/2018,Summer,No Holiday,Yes
4568,09/06/2018,Summer,No Holiday,Yes
4569,09/06/2018,Summer,No Holiday,Yes
4570,09/06/2018,Summer,No Holiday,Yes
4571,09/06/2018,Summer,No Holiday,Yes
4572,09/06/2018,Summer,No Holiday,Yes
4573,09/06/2018,Summer,No Holiday,Yes
4574,09/06/2018,Summer,No Holiday,Yes
4575,09/06/2018,Summer,No Holiday,Yes
4576,09/06/2018,Summer,No Holiday,Yes
4577,09/06/2018,Summer,No Holiday,Yes
4578,09/06/2018,Summer,No Holiday,Yes
4579,09/06/2018,Summer,No Holiday,Yes
4580,09/06/2018,Summer,No Holiday,Yes
4581,09/06/2018,Summer,No Holiday,Yes
4582,09/06/2018,Summer,No Holiday,Yes
4583,09/06/2018,Summer,No Holiday,Yes
4584,09/06/2018,Summer,No Holiday,Yes
4585,10/06/2018,Summer,No Holiday,Yes
4586,10/06/2018,Summer,No Holiday,Yes
4587,10/06/2018,Summer,No Holiday,Yes
4588,10/06/2018,Summer,No Holiday,Yes
4589,10/06/2018,Summer,No Holiday,Yes
4590,10/06/2018,Summer,No Holiday,Yes
4591,10/06/2018,Summer,No Holiday,Yes
4592,10/06/2018,Summer,No Holiday,Yes
4593,10/06/2018,Summer,No Holiday,Yes
4594,10/06/2018,Summer,No Holiday,Yes
4595,10/06/2018,Summer,No Holiday,Yes
4596,10/06/2018,Summer,No Holiday,Yes
4597,10/06/2018,Summer,No Holiday,Yes
4598,10/06/2018,Summer,No Holiday,Yes
4599,10/06/2018,Summer,No Holiday,Yes
4600,10/06/2018,Summer,No Holiday,Yes
4601,10/06/2018,Summer,No Holiday,Yes
4602,10/06/2018,Summer,No Holiday,Yes
4603,10/06/2018,Summer,No Holiday,Yes
4604,10/06/2018,Summer,No Holiday,Yes
4605,10/06/2018,Summer,No Holiday,Yes
4606,10/06/2018,Summer,No Holiday,Yes
4607,10/06/2018,Summer,No Holiday,Yes
4608,10/06/2018,Summer,No Holiday,Yes
4609,11/06/2018,Summer,No Holiday,Yes
4610,11/06/2018,Summer,No Holiday,Yes
4611,11/06/2018,Summer,No Holiday,Yes
4612,11/06/2018,Summer,No Holiday,Yes
4613,11/06/2018,Summer,No Holiday,Yes
4614,11/06/2018,Summer,No Holiday,Yes
4615,11/06/2018,Summer,No Holiday,Yes
4616,11/06/2018,Summer,No Holiday,Yes
4617,11/06/2018,Summer,No Holiday,Yes
4618,11/06/2018,Summer,No Holiday,Yes
4619,11/06/2018,Summer,No Holiday,Yes
4620,11/06/2018,Summer,No Holiday,Yes
4621,11/06/2018,Summer,No Holiday,Yes
4622,11/06/2018,Summer,No Holiday,Yes
4623,11/06/2018,Summer,No Holiday,Yes
4624,11/06/2018,Summer,No Holiday,Yes
4625,11/06/2018,Summer,No Holiday,Yes
4626,11/06/2018,Summer,No Holiday,Yes
4627,11/06/2018,Summer,No Holiday,Yes
4628,11/06/2018,Summer,No Holiday,Yes
4629,11/06/2018,Summer,No Holiday,Yes
4630,11/06/2018,Summer,No Holiday,Yes
4631,11/06/2018,Summer,No Holiday,Yes
4632,11/06/2018,Summer,No Holiday,Yes
4633,12/06/2018,Summer,No Holiday,Yes
4634,12/06/2018,Summer,No Holiday,Yes
4635,12/06/2018,Summer,No Holiday,Yes
4636,12/06/2018,Summer,No Holiday,Yes
4637,12/06/2018,Summer,No Holiday,Yes
4638,12/06/2018,Summer,No Holiday,Yes
4639,12/06/2018,Summer,No Holiday,Yes
4640,12/06/2018,Summer,No Holiday,Yes
4641,12/06/2018,Summer,No Holiday,Yes
4642,12/06/2018,Summer,No Holiday,Yes
4643,12/06/2018,Summer,No Holiday,Yes
4644,12/06/2018,Summer,No Holiday,Yes
4645,12/06/2018,Summer,No Holiday,Yes
4646,12/06/2018,Summer,No Holiday,Yes
4647,12/06/2018,Summer,No Holiday,Yes
4648,12/06/2018,Summer,No Holiday,Yes
4649,12/06/2018,Summer,No Holiday,Yes
4650,12/06/2018,Summer,No Holiday,Yes
4651,12/06/2018,Summer,No Holiday,Yes
4652,12/06/2018,Summer,No Holiday,Yes
4653,12/06/2018,Summer,No Holiday,Yes
4654,12/06/2018,Summer,No Holiday,Yes
4655,12/06/2018,Summer,No Holiday,Yes
4656,12/06/2018,Summer,No Holiday,Yes
4657,13/06/2018,Summer,No Holiday,Yes
4658,13/06/2018,Summer,No Holiday,Yes
4659,13/06/2018,Summer,No Holiday,Yes
4660,13/06/2018,Summer,No Holiday,Yes
4661,13/06/2018,Summer,No Holiday,Yes
4662,13/06/2018,Summer,No Holiday,Yes
4663,13/06/2018,Summer,No Holiday,Yes
4664,13/06/2018,Summer,No Holiday,Yes
4665,13/06/2018,Summer,No Holiday,Yes
4666,13/06/2018,Summer,No Holiday,Yes
4667,13/06/2018,Summer,No Holiday,Yes
4668,13/06/2018,Summer,No Holiday,Yes
4669,13/06/2018,Summer,No Holiday,Yes
4670,13/06/2018,Summer,No Holiday,Yes
4671,13/06/2018,Summer,No Holiday,Yes
4672,13/06/2018,Summer,No Holiday,Yes
4673,13/06/2018,Summer,No Holiday,Yes
4674,13/06/2018,Summer,No Holiday,Yes
4675,13/06/2018,Summer,No Holiday,Yes
4676,13/06/2018,Summer,No Holiday,Yes
4677,13/06/2018,Summer,No Holiday,Yes
4678,13/06/2018,Summer,No Holiday,Yes
