rental_id,Date,Hour,Rented Bike Count
4395,02/06/2018,2,677
4396,02/06/2018,3,475
4397,02/06/2018,4,312
4398,02/06/2018,5,264
4399,02/06/2018,6,342
4400,02/06/2018,7,560
4401,02/06/2018,8,898
4402,02/06/2018,9,1005
4403,02/06/2018,10,1044
4404,02/06/2018,11,1094
4405,02/06/2018,12,1253
4406,02/06/2018,13,1334
4407,02/06/2018,14,1396
4408,02/06/2018,15,1535
4409,02/06/2018,16,1707
4410,02/06/2018,17,2025
4411,02/06/2018,18,2246
4412,02/06/2018,19,2337
4413,02/06/2018,20,2338
4414,02/06/2018,21,2238
4415,02/06/2018,22,1969
4416,02/06/2018,23,1490
4417,03/06/2018,0,1248
4418,03/06/2018,1,902
4419,03/06/2018,2,673
4420,03/06/2018,3,437
4421,03/06/2018,4,294
4422,03/06/2018,5,193
4423,03/06/2018,6,228
4424,03/06/2018,7,423
4425,03/06/2018,8,659
4426,03/06/2018,9,831
4427,03/06/2018,10,938
4428,03/06/2018,11,977
4429,03/06/2018,12,1134
4430,03/06/2018,13,1393
4431,03/06/2018,14,1399
4432,03/06/2018,15,1556
4433,03/06/2018,16,1834
4434,03/06/2018,17,2131
4435,03/06/2018,18,2349
4436,03/06/2018,19,2514
4437,03/06/2018,20,2460
4438,03/06/2018,21,2173
4439,03/06/2018,22,1741
4440,03/06/2018,23,1274
4441,04/06/2018,0,938
4442,04/06/2018,1,596
4443,04/06/2018,2,351
4444,04/06/2018,3,244
4445,04/06/2018,4,172
4446,04/06/2018,5,299
4447,04/06/2018,6,742
4448,04/06/2018,7,1505
4449,04/06/2018,8,2287
4450,04/06/2018,9,1243
4451,04/06/2018,10,970
4452,04/06/2018,11,1008
4453,04/06/2018,12,1152
4454,04/06/2018,13,1085
4455,04/06/2018,14,1148
4456,04/06/2018,15,1249
4457,04/06/2018,16,1671
4458,04/06/2018,17,2190
4459,04/06/2018,18,3380
4460,04/06/2018,19,2788
4461,04/06/2018,20,2508
4462,04/06/2018,21,2377
4463,04/06/2018,22,2000
4464,04/06/2018,23,1354
4465,05/06/2018,0,927
4466,05/06/2018,1,742
4467,05/06/2018,2,448
4468,05/06/2018,3,314
4469,05/06/2018,4,214
4470,05/06/2018,5,282
4471,05/06/2018,6,733
4472,05/06/2018,7,1602
4473,05/06/2018,8,2322
4474,05/06/2018,9,1344
4475,05/06/2018,10,959
4476,05/06/2018,11,974
4477,05/06/2018,12,1111
4478,05/06/2018,13,1058
4479,05/06/2018,14,1120
4480,05/06/2018,15,1250
4481,05/06/2018,16,1434
4482,05/06/2018,17,2115
4483,05/06/2018,18,3227
4484,05/06/2018,19,2615
4485,05/06/2018,20,2346
4486,05/06/2018,21,2404
4487,05/06/2018,22,2237
4488,05/06/2018,23,1646
4489,06/06/2018,0,1268
4490,06/06/2018,1,1031
4491,06/06/2018,2,792
4492,06/06/2018,3,562
4493,06/06/2018,4,332
4494,06/06/2018,5,218
4495,06/06/2018,6,351
4496,06/06/2018,7,536
4497,06/06/2018,8,799
4498,06/06/2018,9,925
4499,06/06/2018,10,1087
4500,06/06/2018,11,1152
4501,06/06/2018,12,1400
4502,06/06/2018,13,1444
4503,06/06/2018,14,1603
4504,06/06/2018,15,1674
4505,06/06/2018,16,1940
4506,06/06/2018,17,2104
4507,06/06/2018,18,2162
4508,06/06/2018,19,2163
4509,06/06/2018,20,2145
4510,06/06/2018,21,1935
4511,06/06/2018,22,1624
4512,06/06/2018,23,1251
4513,07/06/2018,0,978
4514,07/06/2018,1,606
4515,07/06/2018,2,418
4516,07/06/2018,3,275
4517,07/06/2018,4,191
4518,07/06/2018,5,288
4519,07/06/2018,6,716
4520,07/06/2018,7,1551
4521,07/06/2018,8,2317
4522,07/06/2018,9,1342
4523,07/06/2018,10,914
4524,07/06/2018,11,967
4525,07/06/2018,12,1099
4526,07/06/2018,13,1071
4527,07/06/2018,14,1116
4528,07/06/2018,15,1171
4529,07/06/2018,16,1442
4530,07/06/2018,17,2002
4531,07/06/2018,18,3221
4532,07/06/2018,19,2649
4533,07/06/2018,20,2278
4534,07/06/2018,21,2161
4535,07/06/2018,22,1939
4536,07/06/2018,23,1290
4537,08/06/2018,0,926
4538,08/06/2018,1,769
4539,08/06/2018,2,525
4540,08/06/2018,3,365
4541,08/06/2018,4,255
4542,08/06/2018,5,299
4543,08/06/2018,6,744
4544,08/06/2018,7,1544
4545,08/06/2018,8,2348
4546,08/06/2018,9,1283
4547,08/06/2018,10,1002
4548,08/06/2018,11,1095
4549,08/06/2018,12,1256
4550,08/06/2018,13,1314
4551,08/06/2018,14,1249
4552,08/06/2018,15,1416
4553,08/06/2018,16,1668
4554,08/06/2018,17,2314
4555,08/06/2018,18,3309
4556,08/06/2018,19,2797
4557,08/06/2018,20,2476
4558,08/06/2018,21,2337
4559,08/06/2018,22,2140
4560,08/06/2018,23,1672
4561,09/06/2018,0,1247
4562,09/06/2018,1,1029
4563,09/06/2018,2,732
4564,09/06/2018,3,535
4565,09/06/2018,4,352
4566,09/06/2018,5,262
4567,09/06/2018,6,381
4568,09/06/2018,7,616
4569,09/06/2018,8,963
4570,09/06/2018,9,1102
4571,09/06/2018,10,1156
4572,09/06/2018,11,1200
4573,09/06/2018,12,1462
4574,09/06/2018,13,1583
4575,09/06/2018,14,1744
4576,09/06/2018,15,1890
4577,09/06/2018,16,2297
4578,09/06/2018,17,2355
4579,09/06/2018,18,1934
4580,09/06/2018,19,1058
4581,09/06/2018,20,246
4582,09/06/2018,21,225
4583,09/06/2018,22,776
4584,09/06/2018,23,766
4585,10/06/2018,0,483
4586,10/06/2018,1,375
4587,10/06/2018,2,162
4588,10/06/2018,3,150
4589,10/06/2018,4,174
4590,10/06/2018,5,138
4591,10/06/2018,6,216
4592,10/06/2018,7,313
4593,10/06/2018,8,619
4594,10/06/2018,9,786
4595,10/06/2018,10,942
4596,10/06/2018,11,1074
4597,10/06/2018,12,1442
4598,10/06/2018,13,1752
4599,10/06/2018,14,1985
4600,10/06/2018,15,2182
4601,10/06/2018,16,2333
4602,10/06/2018,17,2431
4603,10/06/2018,18,2367
4604,10/06/2018,19,2267
4605,10/06/2018,20,2300
4606,10/06/2018,21,2026
4607,10/06/2018,22,1634
4608,10/06/2018,23,1191
4609,11/06/2018,0,918
4610,11/06/2018,1,555
4611,11/06/2018,2,353
4612,11/06/2018,3,232
4613,11/06/2018,4,194
4614,11/06/2018,5,324
4615,11/06/2018,6,807
4616,11/06/2018,7,1629
4617,11/06/2018,8,2375
4618,11/06/2018,9,1307
4619,11/06/2018,10,992
4620,11/06/2018,11,1107
4621,11/06/2018,12,1204
4622,11/06/2018,13,1033
4623,11/06/2018,14,1075
4624,11/06/2018,15,1240
4625,11/06/2018,16,1220
4626,11/06/2018,17,1475
4627,11/06/2018,18,1491
4628,11/06/2018,19,873
4629,11/06/2018,20,1280
4630,11/06/2018,21,1647
4631,11/06/2018,22,1117
4632,11/06/2018,23,384
4633,12/06/2018,0,470
4634,12/06/2018,1,454
4635,12/06/2018,2,385
4636,12/06/2018,3,206
4637,12/06/2018,4,144
4638,12/06/2018,5,296
4639,12/06/2018,6,740
4640,12/06/2018,7,1573
4641,12/06/2018,8,2495
4642,12/06/2018,9,1317
4643,12/06/2018,10,971
4644,12/06/2018,11,1092
4645,12/06/2018,12,1202
4646,12/06/2018,13,1215
4647,12/06/2018,14,1246
4648,12/06/2018,15,1427
4649,12/06/2018,16,1714
4650,12/06/2018,17,2270
4651,12/06/2018,18,3404
4652,12/06/2018,19,2873
4653,12/06/2018,20,2579
4654,12/06/2018,21,2505
4655,12/06/2018,22,2309
4656,12/06/2018,23,1657
4657,13/06/2018,0,1274
4658,13/06/2018,1,1088
4659,13/06/2018,2,847
4660,13/06/2018,3,591
4661,13/06/2018,4,421
4662,13/06/2018,5,290
4663,13/06/2018,6,416
4664,13/06/2018,7,657
4665,13/06/2018,8,959
4666,13/06/2018,9,1111
4667,13/06/2018,10,1269
4668,13/06/2018,11,1478
4669,13/06/2018,12,1747
4670,13/06/2018,13,1834
4671,13/06/2018,14,2088
4672,13/06/2018,15,2288
4673,13/06/2018,16,2474
4674,13/06/2018,17,2664
4675,13/06/2018,18,2479
4676,13/06/2018,19,2404
4677,13/06/2018,20,2276
4678,13/06/2018,21,2166
4679,13/06/2018,22,1934
4680,13/06/2018,23,1394
4681,14/06/2018,0,1047
4682,14/06/2018,1,715
4683,14/06/2018,2,453
4684,14/06/2018,3,289
4685,14/06/2018,4,193
4686,14/06/2018,5,154
4687,14/06/2018,6,100
4688,14/06/2018,7,94
4689,14/06/2018,8,187
4690,14/06/2018,9,175
4691,14/06/2018,10,532
4692,14/06/2018,11,735
4693,14/06/2018,12,945
4694,14/06/2018,13,1056
4695,14/06/2018,14,1153
4696,14/06/2018,15,1292
4697,14/06/2018,16,1550
4698,14/06/2018,17,1934
4699,14/06/2018,18,2962
4700,14/06/2018,19,1856
4701,14/06/2018,20,1557
4702,14/06/2018,21,1807
4703,14/06/2018,22,1737
4704,14/06/2018,23,1295
4705,15/06/2018,0,986
4706,15/06/2018,1,717
4707,15/06/2018,2,403
4708,15/06/2018,3,154
4709,15/06/2018,4,72
4710,15/06/2018,5,161
4711,15/06/2018,6,609
4712,15/06/2018,7,1467
4713,15/06/2018,8,2328
4714,15/06/2018,9,1170
4715,15/06/2018,10,1004
4716,15/06/2018,11,1118
4717,15/06/2018,12,1193
4718,15/06/2018,13,1035
4719,15/06/2018,14,1027
4720,15/06/2018,15,1461
4721,15/06/2018,16,1726
4722,15/06/2018,17,2460
4723,15/06/2018,18,2891
4724,15/06/2018,19,2984
4725,15/06/2018,20,2441
4726,15/06/2018,21,2337
4727,15/06/2018,22,2155
4728,15/06/2018,23,1593
4729,16/06/2018,0,1217
4730,16/06/2018,1,1056
4731,16/06/2018,2,764
4732,16/06/2018,3,518
4733,16/06/2018,4,317
4734,16/06/2018,5,277
4735,16/06/2018,6,381
4736,16/06/2018,7,583
4737,16/06/2018,8,892
4738,16/06/2018,9,1144
4739,16/06/2018,10,1166
4740,16/06/2018,11,1330
4741,16/06/2018,12,1525
4742,16/06/2018,13,1704
4743,16/06/2018,14,1783
4744,16/06/2018,15,1861
4745,16/06/2018,16,1991
4746,16/06/2018,17,2383
4747,16/06/2018,18,2451
4748,16/06/2018,19,2475
4749,16/06/2018,20,2497
4750,16/06/2018,21,2435
4751,16/06/2018,22,1995
4752,16/06/2018,23,1615
4753,17/06/2018,0,1394
4754,17/06/2018,1,929
4755,17/06/2018,2,755
4756,17/06/2018,3,491
4757,17/06/2018,4,304
4758,17/06/2018,5,238
4759,17/06/2018,6,324
4760,17/06/2018,7,475
4761,17/06/2018,8,715
4762,17/06/2018,9,944
4763,17/06/2018,10,953
4764,17/06/2018,11,1146
4765,17/06/2018,12,1422
4766,17/06/2018,13,1563
4767,17/06/2018,14,1709
4768,17/06/2018,15,1979
4769,17/06/2018,16,2235
4770,17/06/2018,17,2330
4771,17/06/2018,18,2474
4772,17/06/2018,19,2481
4773,17/06/2018,20,2429
4774,17/06/2018,21,2055
4775,17/06/2018,22,1819
4776,17/06/2018,23,1323
4777,18/06/2018,0,917
4778,18/06/2018,1,547
4779,18/06/2018,2,436
4780,18/06/2018,3,202
4781,18/06/2018,4,164
4782,18/06/2018,5,383
4783,18/06/2018,6,779
4784,18/06/2018,7,1590
4785,18/06/2018,8,2357
4786,18/06/2018,9,1263
4787,18/06/2018,10,822
4788,18/06/2018,11,915
4789,18/06/2018,12,988
4790,18/06/2018,13,938
4791,18/06/2018,14,997
4792,18/06/2018,15,1177
4793,18/06/2018,16,1401
4794,18/06/2018,17,2040
4795,18/06/2018,18,746
4796,18/06/2018,19,1557
4797,18/06/2018,20,2515
4798,18/06/2018,21,1702
4799,18/06/2018,22,1373
4800,18/06/2018,23,1732
4801,19/06/2018,0,1055
4802,19/06/2018,1,766
4803,19/06/2018,2,527
4804,19/06/2018,3,369
4805,19/06/2018,4,268
4806,19/06/2018,5,317
4807,19/06/2018,6,746
4808,19/06/2018,7,1616
4809,19/06/2018,8,2430
4810,19/06/2018,9,1381
4811,19/06/2018,10,937
4812,19/06/2018,11,1014
4813,19/06/2018,12,1224
4814,19/06/2018,13,1230
4815,19/06/2018,14,1258
4816,19/06/2018,15,1363
4817,19/06/2018,16,1700
4818,19/06/2018,17,2328
4819,19/06/2018,18,3556
4820,19/06/2018,19,2809
4821,19/06/2018,20,2525
4822,19/06/2018,21,2378
4823,19/06/2018,22,2096
4824,19/06/2018,23,1456
4825,20/06/2018,0,1030
4826,20/06/2018,1,803
4827,20/06/2018,2,576
4828,20/06/2018,3,340
4829,20/06/2018,4,249
4830,20/06/2018,5,336
4831,20/06/2018,6,714
4832,20/06/2018,7,1629
4833,20/06/2018,8,2440
4834,20/06/2018,9,1401
4835,20/06/2018,10,1002
4836,20/06/2018,11,1100
4837,20/06/2018,12,1252
4838,20/06/2018,13,1184
4839,20/06/2018,14,1158
4840,20/06/2018,15,1266
4841,20/06/2018,16,1600
4842,20/06/2018,17,2289
4843,20/06/2018,18,3384
4844,20/06/2018,19,2741
4845,20/06/2018,20,2519
4846,20/06/2018,21,2246
4847,20/06/2018,22,1979
4848,20/06/2018,23,1401
4849,21/06/2018,0,1083
4850,21/06/2018,1,794
4851,21/06/2018,2,539
4852,21/06/2018,3,394
4853,21/06/2018,4,215
4854,21/06/2018,5,308
4855,21/06/2018,6,709
4856,21/06/2018,7,1543
4857,21/06/2018,8,2370
4858,21/06/2018,9,1360
4859,21/06/2018,10,922
4860,21/06/2018,11,1066
4861,21/06/2018,12,1197
4862,21/06/2018,13,1147
4863,21/06/2018,14,1152
4864,21/06/2018,15,1276
4865,21/06/2018,16,1473
4866,21/06/2018,17,2176
4867,21/06/2018,18,3418
4868,21/06/2018,19,2811
4869,21/06/2018,20,2556
4870,21/06/2018,21,2436
4871,21/06/2018,22,2179
4872,21/06/2018,23,1497
4873,22/06/2018,0,1137
4874,22/06/2018,1,912
4875,22/06/2018,2,602
4876,22/06/2018,3,413
4877,22/06/2018,4,268
4878,22/06/2018,5,336
4879,22/06/2018,6,710
4880,22/06/2018,7,1529
4881,22/06/2018,8,2283
4882,22/06/2018,9,1284
4883,22/06/2018,10,902
4884,22/06/2018,11,1020
4885,22/06/2018,12,1116
4886,22/06/2018,13,1073
4887,22/06/2018,14,1087
4888,22/06/2018,15,1203
4889,22/06/2018,16,1466
4890,22/06/2018,17,2146
4891,22/06/2018,18,3365
4892,22/06/2018,19,2732
4893,22/06/2018,20,2493
4894,22/06/2018,21,2251
4895,22/06/2018,22,2103
4896,22/06/2018,23,1648
4897,23/06/2018,0,1322
4898,23/06/2018,1,1073
4899,23/06/2018,2,818
4900,23/06/2018,3,540
4901,23/06/2018,4,375
4902,23/06/2018,5,339
4903,23/06/2018,6,417
4904,23/06/2018,7,622
4905,23/06/2018,8,934
4906,23/06/2018,9,1072
4907,23/06/2018,10,1064
4908,23/06/2018,11,1229
4909,23/06/2018,12,1374
4910,23/06/2018,13,1483
4911,23/06/2018,14,1445
4912,23/06/2018,15,1589
4913,23/06/2018,16,1837
4914,23/06/2018,17,2101
4915,23/06/2018,18,2256
4916,23/06/2018,19,2288
4917,23/06/2018,20,2262
4918,23/06/2018,21,2175
4919,23/06/2018,22,1932
4920,23/06/2018,23,1402
4921,24/06/2018,0,849
4922,24/06/2018,1,545
4923,24/06/2018,2,1254
4924,24/06/2018,3,644
4925,24/06/2018,4,286
4926,24/06/2018,5,235
4927,24/06/2018,6,258
4928,24/06/2018,7,369
4929,24/06/2018,8,561
4930,24/06/2018,9,734
4931,24/06/2018,10,763
4932,24/06/2018,11,870
4933,24/06/2018,12,1042
4934,24/06/2018,13,1062
4935,24/06/2018,14,1064
4936,24/06/2018,15,1213
4937,24/06/2018,16,1471
4938,24/06/2018,17,1754
4939,24/06/2018,18,2094
4940,24/06/2018,19,2290
4941,24/06/2018,20,2387
4942,24/06/2018,21,2153
4943,24/06/2018,22,1801
4944,24/06/2018,23,1329
4945,25/06/2018,0,962
4946,25/06/2018,1,585
4947,25/06/2018,2,424
4948,25/06/2018,3,264
4949,25/06/2018,4,199
4950,25/06/2018,5,338
4951,25/06/2018,6,785
4952,25/06/2018,7,1620
4953,25/06/2018,8,2331
4954,25/06/2018,9,1293
4955,25/06/2018,10,878
4956,25/06/2018,11,968
4957,25/06/2018,12,1039
4958,25/06/2018,13,1073
4959,25/06/2018,14,1016
4960,25/06/2018,15,1184
4961,25/06/2018,16,1407
4962,25/06/2018,17,2008
4963,25/06/2018,18,3238
4964,25/06/2018,19,2779
4965,25/06/2018,20,2456
4966,25/06/2018,21,2372
4967,25/06/2018,22,2046
4968,25/06/2018,23,1437
4969,26/06/2018,0,1052
4970,26/06/2018,1,783
4971,26/06/2018,2,524
4972,26/06/2018,3,353
4973,26/06/2018,4,143
4974,26/06/2018,5,45
4975,26/06/2018,6,37
4976,26/06/2018,7,49
4977,26/06/2018,8,53
4978,26/06/2018,9,19
4979,26/06/2018,10,9
4980,26/06/2018,11,11
4981,26/06/2018,12,10
4982,26/06/2018,13,24
4983,26/06/2018,14,26
4984,26/06/2018,15,65
4985,26/06/2018,16,56
4986,26/06/2018,17,113
4987,26/06/2018,18,156
4988,26/06/2018,19,203
4989,26/06/2018,20,199
4990,26/06/2018,21,275
4991,26/06/2018,22,443
4992,26/06/2018,23,552
4993,27/06/2018,0,513
4994,27/06/2018,1,254
4995,27/06/2018,2,164
4996,27/06/2018,3,152
4997,27/06/2018,4,110
4998,27/06/2018,5,162
4999,27/06/2018,6,417
5000,27/06/2018,7,1084
5001,27/06/2018,8,1995
5002,27/06/2018,9,1238
5003,27/06/2018,10,862
5004,27/06/2018,11,1015
5005,27/06/2018,12,1145
5006,27/06/2018,13,1234
5007,27/06/2018,14,1243
5008,27/06/2018,15,1362
5009,27/06/2018,16,1618
5010,27/06/2018,17,2115
5011,27/06/2018,18,3172
5012,27/06/2018,19,2487
5013,27/06/2018,20,2274
5014,27/06/2018,21,2200
5015,27/06/2018,22,1959
5016,27/06/2018,23,980
5017,28/06/2018,0,561
5018,28/06/2018,1,1068
5019,28/06/2018,2,652
5020,28/06/2018,3,344
5021,28/06/2018,4,233
5022,28/06/2018,5,266
5023,28/06/2018,6,594
5024,28/06/2018,7,1391
5025,28/06/2018,8,2288
5026,28/06/2018,9,1246
5027,28/06/2018,10,826
5028,28/06/2018,11,938
5029,28/06/2018,12,1158
5030,28/06/2018,13,1040
5031,28/06/2018,14,1030
5032,28/06/2018,15,1209
5033,28/06/2018,16,766
5034,28/06/2018,17,65
5035,28/06/2018,18,596
5036,28/06/2018,19,944
5037,28/06/2018,20,1039
5038,28/06/2018,21,1223
5039,28/06/2018,22,1239
5040,28/06/2018,23,931
5041,29/06/2018,0,470
5042,29/06/2018,1,460
5043,29/06/2018,2,345
5044,29/06/2018,3,227
5045,29/06/2018,4,123
5046,29/06/2018,5,133
5047,29/06/2018,6,308
5048,29/06/2018,7,883
5049,29/06/2018,8,2028
5050,29/06/2018,9,1195
5051,29/06/2018,10,913
5052,29/06/2018,11,956
5053,29/06/2018,12,1168
5054,29/06/2018,13,1117
5055,29/06/2018,14,1175
5056,29/06/2018,15,1209
5057,29/06/2018,16,1554
5058,29/06/2018,17,2099
5059,29/06/2018,18,3113
5060,29/06/2018,19,2602
5061,29/06/2018,20,2339
5062,29/06/2018,21,2225
5063,29/06/2018,22,2103
5064,29/06/2018,23,1552
5065,30/06/2018,0,1275
5066,30/06/2018,1,1070
5067,30/06/2018,2,859
5068,30/06/2018,3,625
5069,30/06/2018,4,382
5070,30/06/2018,5,247
5071,30/06/2018,6,310
5072,30/06/2018,7,468
5073,30/06/2018,8,825
5074,30/06/2018,9,862
5075,30/06/2018,10,933
5076,30/06/2018,11,871
5077,30/06/2018,12,858
5078,30/06/2018,13,1144
5079,30/06/2018,14,1235
5080,30/06/2018,15,1311
5081,30/06/2018,16,1317
5082,30/06/2018,17,1291
5083,30/06/2018,18,306
5084,30/06/2018,19,481
5085,30/06/2018,20,778
5086,30/06/2018,21,1005
5087,30/06/2018,22,1107
5088,30/06/2018,23,919
5089,01/07/2018,0,865
5090,01/07/2018,1,740
5091,01/07/2018,2,586
5092,01/07/2018,3,368
5093,01/07/2018,4,211
5094,01/07/2018,5,54
5095,01/07/2018,6,60
5096,01/07/2018,7,25
5097,01/07/2018,8,20
5098,01/07/2018,9,9
5099,01/07/2018,10,13
5100,01/07/2018,11,11
5101,01/07/2018,12,9
5102,01/07/2018,13,30
5103,01/07/2018,14,14
5104,01/07/2018,15,51
5105,01/07/2018,16,41
5106,01/07/2018,17,25
5107,01/07/2018,18,17
5108,01/07/2018,19,18
5109,01/07/2018,20,16
5110,01/07/2018,21,17
5111,01/07/2018,22,16
5112,01/07/2018,23,15
5113,02/07/2018,0,26
5114,02/07/2018,1,28
5115,02/07/2018,2,17
5116,02/07/2018,3,23
5117,02/07/2018,4,58
5118,02/07/2018,5,28
5119,02/07/2018,6,40
5120,02/07/2018,7,126
5121,02/07/2018,8,104
5122,02/07/2018,9,128
5123,02/07/2018,10,27
5124,02/07/2018,11,153
5125,02/07/2018,12,218
5126,02/07/2018,13,304
5127,02/07/2018,14,381
5128,02/07/2018,15,619
5129,02/07/2018,16,839
5130,02/07/2018,17,861
5131,02/07/2018,18,832
5132,02/07/2018,19,44
5133,02/07/2018,20,61
5134,02/07/2018,21,72
5135,02/07/2018,22,83
5136,02/07/2018,23,168
5137,03/07/2018,0,349
5138,03/07/2018,1,407
5139,03/07/2018,2,354
5140,03/07/2018,3,233
5141,03/07/2018,4,149
5142,03/07/2018,5,224
5143,03/07/2018,6,600
5144,03/07/2018,7,1308
5145,03/07/2018,8,2135
5146,03/07/2018,9,1156
5147,03/07/2018,10,818
5148,03/07/2018,11,906
5149,03/07/2018,12,944
5150,03/07/2018,13,994
5151,03/07/2018,14,1001
5152,03/07/2018,15,1069
5153,03/07/2018,16,1325
5154,03/07/2018,17,1783
5155,03/07/2018,18,2965
5156,03/07/2018,19,2598
5157,03/07/2018,20,2398
5158,03/07/2018,21,2264
5159,03/07/2018,22,1948
5160,03/07/2018,23,1365
5161,04/07/2018,0,971
5162,04/07/2018,1,796
5163,04/07/2018,2,555
5164,04/07/2018,3,372
5165,04/07/2018,4,234
5166,04/07/2018,5,316
5167,04/07/2018,6,747
5168,04/07/2018,7,1450
5169,04/07/2018,8,2215
5170,04/07/2018,9,1191
5171,04/07/2018,10,831
5172,04/07/2018,11,941
5173,04/07/2018,12,1021
5174,04/07/2018,13,1007
5175,04/07/2018,14,1005
5176,04/07/2018,15,1038
5177,04/07/2018,16,1306
5178,04/07/2018,17,1856
5179,04/07/2018,18,3080
5180,04/07/2018,19,2637
5181,04/07/2018,20,2415
5182,04/07/2018,21,2274
5183,04/07/2018,22,2091
5184,04/07/2018,23,1432
5185,05/07/2018,0,1078
5186,05/07/2018,1,846
5187,05/07/2018,2,568
5188,05/07/2018,3,376
5189,05/07/2018,4,267
5190,05/07/2018,5,326
5191,05/07/2018,6,438
5192,05/07/2018,7,828
5193,05/07/2018,8,1836
5194,05/07/2018,9,1112
5195,05/07/2018,10,827
5196,05/07/2018,11,890
5197,05/07/2018,12,996
5198,05/07/2018,13,929
5199,05/07/2018,14,933
5200,05/07/2018,15,1011
5201,05/07/2018,16,1105
5202,05/07/2018,17,1381
5203,05/07/2018,18,2594
5204,05/07/2018,19,2309
5205,05/07/2018,20,2122
5206,05/07/2018,21,2063
5207,05/07/2018,22,1941
5208,05/07/2018,23,1406
5209,06/07/2018,0,1075
5210,06/07/2018,1,839
5211,06/07/2018,2,558
5212,06/07/2018,3,403
5213,06/07/2018,4,273
5214,06/07/2018,5,311
5215,06/07/2018,6,723
5216,06/07/2018,7,1449
5217,06/07/2018,8,2273
5218,06/07/2018,9,1318
5219,06/07/2018,10,998
5220,06/07/2018,11,1024
5221,06/07/2018,12,1216
5222,06/07/2018,13,1210
5223,06/07/2018,14,1209
5224,06/07/2018,15,1346
5225,06/07/2018,16,1635
5226,06/07/2018,17,2282
5227,06/07/2018,18,3196
5228,06/07/2018,19,2557
5229,06/07/2018,20,2223
5230,06/07/2018,21,2183
5231,06/07/2018,22,1917
5232,06/07/2018,23,1458
5233,07/07/2018,0,1191
5234,07/07/2018,1,1079
5235,07/07/2018,2,760
5236,07/07/2018,3,545
5237,07/07/2018,4,331
5238,07/07/2018,5,273
5239,07/07/2018,6,396
5240,07/07/2018,7,567
5241,07/07/2018,8,832
5242,07/07/2018,9,1009
5243,07/07/2018,10,1050
5244,07/07/2018,11,1129
5245,07/07/2018,12,1328
5246,07/07/2018,13,1399
5247,07/07/2018,14,1430
5248,07/07/2018,15,1579
5249,07/07/2018,16,1764
5250,07/07/2018,17,2020
5251,07/07/2018,18,2238
5252,07/07/2018,19,2352
5253,07/07/2018,20,2232
5254,07/07/2018,21,2235
5255,07/07/2018,22,1921
5256,07/07/2018,23,1416
5257,08/07/2018,0,1208
5258,08/07/2018,1,946
5259,08/07/2018,2,648
5260,08/07/2018,3,460
5261,08/07/2018,4,277
5262,08/07/2018,5,253
5263,08/07/2018,6,267
5264,08/07/2018,7,410
5265,08/07/2018,8,684
5266,08/07/2018,9,787
5267,08/07/2018,10,867
5268,08/07/2018,11,1053
5269,08/07/2018,12,1237
5270,08/07/2018,13,1442
5271,08/07/2018,14,1517
5272,08/07/2018,15,1693
5273,08/07/2018,16,2070
5274,08/07/2018,17,2266
5275,08/07/2018,18,2351
5276,08/07/2018,19,2272
5277,08/07/2018,20,2348
5278,08/07/2018,21,2055
5279,08/07/2018,22,1717
5280,08/07/2018,23,1252
5281,09/07/2018,0,900
5282,09/07/2018,1,554
5283,09/07/2018,2,387
5284,09/07/2018,3,285
5285,09/07/2018,4,206
5286,09/07/2018,5,301
5287,09/07/2018,6,486
5288,09/07/2018,7,451
5289,09/07/2018,8,670
5290,09/07/2018,9,575
5291,09/07/2018,10,217
5292,09/07/2018,11,186
5293,09/07/2018,12,71
5294,09/07/2018,13,99
5295,09/07/2018,14,110
5296,09/07/2018,15,59
5297,09/07/2018,16,68
5298,09/07/2018,17,104
5299,09/07/2018,18,140
5300,09/07/2018,19,68
5301,09/07/2018,20,48
5302,09/07/2018,21,95
5303,09/07/2018,22,71
5304,09/07/2018,23,40
5305,10/07/2018,0,29
5306,10/07/2018,1,39
5307,10/07/2018,2,84
5308,10/07/2018,3,136
5309,10/07/2018,4,133
5310,10/07/2018,5,174
5311,10/07/2018,6,534
5312,10/07/2018,7,1209
5313,10/07/2018,8,2017
5314,10/07/2018,9,1061
5315,10/07/2018,10,768
5316,10/07/2018,11,909
5317,10/07/2018,12,1035
5318,10/07/2018,13,1074
5319,10/07/2018,14,1142
5320,10/07/2018,15,1169
5321,10/07/2018,16,1462
5322,10/07/2018,17,1603
5323,10/07/2018,18,1665
5324,10/07/2018,19,794
5325,10/07/2018,20,908
5326,10/07/2018,21,1352
5327,10/07/2018,22,971
5328,10/07/2018,23,373
5329,11/07/2018,0,240
5330,11/07/2018,1,240
5331,11/07/2018,2,236
5332,11/07/2018,3,157
5333,11/07/2018,4,71
5334,11/07/2018,5,76
5335,11/07/2018,6,187
5336,11/07/2018,7,303
5337,11/07/2018,8,827
5338,11/07/2018,9,634
5339,11/07/2018,10,581
5340,11/07/2018,11,792
5341,11/07/2018,12,964
5342,11/07/2018,13,991
5343,11/07/2018,14,1052
5344,11/07/2018,15,1106
5345,11/07/2018,16,1344
5346,11/07/2018,17,1923
5347,11/07/2018,18,2931
5348,11/07/2018,19,2328
5349,11/07/2018,20,2048
5350,11/07/2018,21,1936
5351,11/07/2018,22,1870
5352,11/07/2018,23,1298
5353,12/07/2018,0,938
5354,12/07/2018,1,787
5355,12/07/2018,2,517
